Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2014-09-04,AMZN,0,0.0177063518077562,17.179000854492188,-1.896173,1.269008,-1.2107711,-0.532804,-0.51912683,0.35687762,0.46815392
2014-09-05,AMZN,0,-0.0031483732365262,17.125,-1.8169438,1.0752261,-1.3438463,0.8266707,-0.5750494,-0.32795787,-0.26069206
2014-09-08,AMZN,0,-0.0101535829848726,16.95199966430664,-1.8637623,0.6099588,-1.0097668,-0.07488447,0.092008285,-0.23643923,-0.26229063
2014-09-09,AMZN,0,-0.0295133833513755,16.458999633789062,-1.949435,0.103816636,-0.61602694,-0.7172239,1.1600081,-0.035451703,-0.21287368
2014-09-10,AMZN,0,-0.0010942037113946,16.44099998474121,-1.934354,-0.7151274,-0.28740996,-1.9523704,0.73145205,-0.4029408,-0.39523417
2014-09-11,AMZN,1,-0.0074175041589244,16.319499969482422,-1.9090347,-0.7564266,-0.39746842,-1.6458057,-0.6198051,-0.19625881,0.37958428
2014-09-12,AMZN,0,0.0073263147919589,16.43950080871582,-1.9397113,-1.5425764,0.050036322,-1.3736972,-1.3113883,-0.52168226,-0.63469577
2014-09-15,AMZN,0,-0.0302282074611259,15.949999809265137,-1.9863795,-1.8836434,0.20547782,-0.23344034,-0.31419224,-0.3173829,-0.40993816
2014-09-16,AMZN,0,0.0034423037135689,16.0049991607666,-1.971552,-3.0891588,0.6779908,-0.7445168,0.6627938,-1.0011219,-1.1603042
2014-09-17,AMZN,0,0.0044263688891518,16.076000213623047,-2.0105522,-2.405806,0.39507586,0.07217625,0.31911287,-0.04641957,0.2789913
2014-09-18,AMZN,0,0.0067882398622834,16.18549919128418,-1.9560827,-2.8629496,0.45104235,0.11930877,-1.3162224,-0.50808364,-0.14242168
2014-09-19,AMZN,0,0.0057294646284496,16.278499603271484,-2.069731,-2.0133958,0.4022142,0.3389252,-0.18415202,0.52588034,0.48392132
2014-09-22,AMZN,0,-0.01394947773608,16.05299949645996,-1.984008,-2.6207438,0.38401932,1.2538997,0.38291144,-0.59358513,-0.6340776
