Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2016-02-04,NVDA,0,-0.004787139339942,0.7415333330631256,-5.40928,-4.5036793,4.61179,-0.025280962,0.11204314,-1.037096,0.9177967
2016-02-05,NVDA,0,-0.0071956551576253,0.7362166663010915,-5.54348,-4.6032023,5.0516167,-0.056942873,0.123162225,-0.27867064,0.61601245
2016-02-08,NVDA,0,-0.0091765167509118,0.7294916649659474,-5.5436897,-4.8065286,5.085457,-0.1305457,0.19509941,-0.22654931,0.672619
2016-02-09,NVDA,0,-0.0093076225155097,0.722733332713445,-5.442991,-5.095529,4.8210526,-0.099638745,0.24176672,-0.7458238,0.9052624
2016-02-10,NVDA,0,-0.0081853320741382,0.7168416659037272,-5.386804,-5.3272243,4.685734,-0.0877301,0.13518536,-0.99873346,1.0591639
2016-02-11,NVDA,0,-0.0096839197439555,0.709933332602183,-5.386647,-5.4903755,4.7032933,-0.05615588,0.032119323,-0.9536082,1.0865834
2016-02-12,NVDA,0,-0.0101817192156468,0.702741664648056,-5.383452,-5.6675825,4.7187414,-0.025444847,0.09196932,-0.9760236,1.018701
2016-02-16,NVDA,0,-0.0082637226683094,0.696958331267039,-5.4617763,-5.7456775,4.958109,0.011445404,0.20811884,-0.5484005,0.77949786
2016-02-17,NVDA,0,-0.0057798097717728,0.6929416636625926,-5.599554,-5.7441397,5.368523,0.021909842,0.16891117,0.25097683,0.43271095
2016-02-18,NVDA,0,-0.0031316647684284,0.6907749970753988,-5.727964,-5.71479,5.734555,0.035398725,0.14062561,1.0532144,0.15240195
2016-02-19,NVDA,0,-0.0018232869306688,0.6895166635513306,-5.4617324,-6.014392,4.8886914,0.3169916,0.07232509,-0.31369683,0.8017047
2016-02-22,NVDA,0,0.0011354178883075,0.6902999977270762,-5.416319,-6.0226336,4.705665,0.4899278,0.12613098,-0.49531573,0.9353331
2016-02-23,NVDA,0,0.0018694183343675,0.6915916641553242,-5.3669887,-5.8756266,4.448593,0.74231195,0.114714906,-0.6365592,1.1882478
2016-02-24,NVDA,0,0.0017456526427469,0.6927999973297119,-5.3434215,-5.6588974,4.2546825,0.90379936,0.1039152,-0.64444965,1.3665355
2016-02-25,NVDA,0,0.0016225281461433,0.693924997250239,-5.34944,-5.336253,4.126604,1.0100726,0.22257997,-0.5134575,1.4857299
2016-02-26,NVDA,0,0.002554645289453,0.6956999957561493,-5.355629,-4.911965,3.9709957,1.1286658,0.2815955,-0.4146995,1.5223962
2016-02-29,NVDA,0,0.0042075127842701,0.6986333290735881,-5.3326087,-4.2740736,3.649453,1.2844911,0.20910011,-0.4428994,1.6754725
2016-03-01,NVDA,0,0.0056498322457491,0.7025916616121928,-5.3465466,-3.4410746,3.3686528,1.5081322,0.11764525,-0.2942217,1.6218317
2016-03-02,NVDA,0,0.006254787404968,0.7069999953111012,-5.267985,-2.614041,2.7929745,1.761813,0.08329918,-0.6346319,1.7513596
2016-03-03,NVDA,0,0.0067663069339515,0.7117999951044719,-5.3116593,-1.6627461,2.5589333,1.8656619,0.19431736,-0.35939035,1.5614747
2016-03-04,NVDA,0,0.0059413866331664,0.7160416622956594,-5.2155538,-0.8182829,1.9346031,1.8625194,0.23947845,-0.809424,1.7086033
2016-03-07,NVDA,0,0.0042388939206593,0.719083329041799,-5.2632685,0.061005063,1.7527926,1.5838155,0.28078675,-0.5554324,1.4794254
2016-03-08,NVDA,0,0.0038054745003487,0.7218249956766765,-5.285946,0.8352607,1.5488816,1.2274933,0.3030116,-0.46453974,1.2859415
2016-03-09,NVDA,0,0.0036070124062108,0.7244333287080129,-5.2471943,1.4286251,1.2207457,0.9727092,0.2110348,-0.6994479,1.2211295
2016-03-10,NVDA,0,0.003697201790023,0.7271166622638703,-5.29143,1.975598,1.1771326,0.73221684,0.093557425,-0.5165458,0.9717981
