Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2010-10-01,GOOGL,0,0.0078317490669298,13.088088035583496,-2.266735,1.3155489,-2.8618286,-1.6362282,-0.881095,0.22778538,-0.6186617
2010-10-04,GOOGL,1,-0.0079666651167793,12.984233856201172,-2.2569969,1.6427015,-3.0829644,-0.89497036,-0.09941123,0.47711605,0.103047565
2010-10-05,GOOGL,0,0.0147314750550282,13.176926612854004,-2.3119988,0.60174686,-2.364938,-0.46056178,-0.20985982,0.028283307,-1.7922989
2010-10-06,GOOGL,0,0.0064175153286592,13.261761665344238,-2.2782028,1.3063855,-2.8185272,-0.01928202,-0.28127164,0.6734475,-0.1333675
2010-10-07,GOOGL,0,-0.0015107085620786,13.241742134094238,-2.2597024,0.7008807,-2.5864258,0.21317726,-0.5141627,0.09411198,-1.1175661
2010-10-08,GOOGL,1,-0.0028767357522297,13.20370388031006,-2.2782648,1.0136992,-2.677488,-0.27563375,0.48450524,0.55624247,-0.26459086
2010-10-11,GOOGL,0,0.0179382817189213,13.442692756652832,-2.2527337,0.90759194,-2.6539106,0.07648966,0.3973945,0.21725687,-0.9095847
2010-10-12,GOOGL,1,0.0011535174428431,13.458208084106444,-2.295762,1.4350028,-2.7526271,0.18725406,-0.6734858,0.9773188,-0.13622484
2010-10-13,GOOGL,0,0.0084065574752787,13.571822166442873,-2.25483,1.3909498,-2.788802,-0.17155403,-0.35643598,0.57246524,-0.5362986
2010-10-14,GOOGL,1,-0.0096718174832338,13.441190719604492,-2.3771527,1.5311391,-2.4917183,0.24710555,0.55384505,1.1444061,-0.8885226
2010-10-15,GOOGL,1,0.0966278504835016,14.804804801940918,-2.4566355,1.7827289,-1.9525919,-0.33990014,0.3781884,1.9999961,-1.707545
2010-10-18,GOOGL,0,0.0150151880630734,15.028779029846191,-2.2573266,3.0715313,-3.1590393,2.9484725,-2.1465564,2.2260275,0.18252023
2010-10-19,GOOGL,1,0.003839102828695,15.086586952209473,-2.1649103,2.359735,-2.9754274,0.56709486,-0.9998625,0.93727356,-0.98079
2010-10-20,GOOGL,0,0.0076672045423621,15.202703475952148,-2.114632,3.530082,-3.6558876,1.295911,3.6401508,1.1755631,0.40188032
2010-10-21,GOOGL,0,-0.0024722543603444,15.165164947509766,-2.0679812,2.8103023,-3.3345842,0.82194465,0.6185413,0.46423504,-1.062191
2010-10-22,GOOGL,1,0.0066609603723235,15.26651668548584,-2.0236,3.8080604,-3.8771799,-2.1082423,-0.70009816,1.9832804,2.8292942
2010-10-25,GOOGL,0,0.0080325679964849,15.389639854431152,-2.0445876,3.5947905,-3.564871,-0.34774885,-0.107102096,0.80101806,-0.4811373
2010-10-26,GOOGL,0,-0.0064274204949437,15.291041374206545,-2.0072892,3.285181,-3.4892845,-0.32706034,-0.4731717,0.40062377,-0.9686042
2010-10-27,GOOGL,0,0.0021253054290079,15.32357406616211,-1.986335,3.1699946,-3.4661877,-0.8399381,0.20194264,0.30537,-0.7805952
2010-10-28,GOOGL,0,0.0015828335210329,15.347847938537598,-1.9722552,3.15037,-3.4609149,-0.3120319,0.17342936,0.1785032,-1.0921954
2010-10-29,GOOGL,0,-0.0005056149941292,15.340089797973633,-1.9785011,2.9737563,-3.3590214,-0.6570994,-0.5572234,0.30066428,-0.8880023
2010-11-01,GOOGL,0,-0.0029080024497374,15.29554557800293,-2.015202,2.9552305,-3.232781,-0.7619621,-0.16026011,0.51717144,-0.8620559
2010-11-02,GOOGL,0,0.0054985112347205,15.37987995147705,-1.9537877,2.6121047,-3.2417715,-0.43117845,0.05433445,-0.01811126,-1.2596213
2010-11-03,GOOGL,1,-0.0017588502326965,15.352852821350098,-2.0179367,2.702504,-3.08934,-0.39631388,-0.280835,0.5182615,-1.05315
2010-11-04,GOOGL,0,0.0139205561866566,15.56806755065918,-2.010632,2.629824,-3.0283022,-0.5657045,-0.27568483,0.49869686,-1.150784
2010-11-05,GOOGL,0,-0.0015926372997124,15.543292999267578,-1.9175063,2.7564728,-3.3719697,0.15253718,-0.2850935,0.16625331,-0.82920754
2010-11-08,GOOGL,0,0.0032470203174692,15.593844413757324,-1.930502,2.4581118,-3.1703296,-0.28919473,-0.17378989,0.10739211,-1.0974611
2010-11-09,GOOGL,0,-0.0042134760809714,15.528278350830078,-1.9363668,2.6352763,-3.2340536,-0.2881891,0.3397239,0.36354357,-0.61983836
2010-11-10,GOOGL,0,-0.0048464626430542,15.453203201293944,-1.954743,1.973679,-2.8769717,-0.7779955,-0.0013286995,0.14280629,-1.1402293
2010-11-11,GOOGL,0,-0.0053583664076469,15.370620727539062,-1.9487789,1.8204894,-2.8414958,-1.4062113,0.069656,0.2981306,-0.50207126
2010-11-12,GOOGL,0,-0.021392640500173,15.045294761657717,-2.0240335,0.7146426,-2.1689696,-1.6090639,-0.06117426,0.16940346,-1.2885371
2010-11-15,GOOGL,0,-0.0119808014983524,14.86611557006836,-2.0504513,-0.27404752,-1.7073421,-2.5840638,0.18846992,0.06750148,-1.1743796
2010-11-16,GOOGL,0,-0.0180046816679316,14.60085105895996,-2.070599,-1.135516,-1.3693557,-2.129808,0.025020847,-0.054855786,-1.2712426
2010-11-17,GOOGL,1,-0.0035714016373643,14.548798561096191,-2.0475113,-2.3155127,-0.98208606,-2.2279513,-0.6451834,-0.34267735,-1.2146984
2010-11-18,GOOGL,0,0.0122915400148962,14.728729248046877,-2.0481963,-2.3647478,-0.99425673,-1.1468115,-0.6513424,-0.09280272,-0.9084038
2010-11-19,GOOGL,0,0.0030197444050672,14.773273468017578,-2.0412433,-2.8145463,-0.8930899,0.42241836,-1.0300455,-0.20125131,-1.1682369
2010-11-22,GOOGL,0,-0.0129403991703368,14.583333015441896,-2.049094,-3.106292,-0.8211519,0.28914177,-0.2287409,-0.030343564,-0.5578203
2010-11-23,GOOGL,1,-0.0078384541130656,14.46946907043457,-2.060085,-3.335337,-0.7442656,0.03551651,1.1161826,-0.1728401,-0.63691103
2010-11-24,GOOGL,0,0.0151901873533806,14.690940856933594,-2.062031,-2.9940135,-0.8797892,0.006359558,0.5357236,0.19454822,-0.13556987
2010-11-26,GOOGL,0,-8.517316904911308e-05,14.689689636230469,-1.992263,-2.4964137,-1.3244637,0.24467874,-1.0435227,0.2344656,0.5428981
2010-11-29,GOOGL,0,-0.0120829587144102,14.513262748718262,-2.0991104,-2.7449512,-0.91929173,-0.196271,-0.43654585,0.42484602,-0.09768399
2010-11-30,GOOGL,1,-0.0470234256000063,13.846596717834473,-2.28436,-3.1515198,-0.31079823,-0.3683751,1.2784072,0.82050824,-0.8350753
2010-12-01,GOOGL,0,0.0162948885446553,14.074073791503906,-2.1782038,-3.6654286,-0.39895153,-1.6690547,1.4522887,0.098437265,-0.69346017
2010-12-02,GOOGL,0,0.0052316754118093,14.147897720336914,-2.1255615,-2.8940082,-0.93907624,-0.24828196,-0.9965763,0.6316046,0.49211538
2010-12-03,GOOGL,1,0.0046764306808201,14.214214324951172,-2.1280632,-3.4505634,-0.6480345,-0.52152294,-2.228423,0.21692461,-0.50289434
2010-12-06,GOOGL,1,0.0150447148190855,14.429679870605469,-2.0915825,-2.803465,-1.0817187,0.8644962,0.57681274,0.17810021,-0.15339288
2010-12-07,GOOGL,0,0.0161536862629744,14.664665222167969,-2.121496,-2.8140502,-0.9467104,2.3171332,0.39216173,-0.03536973,-1.5346411
2010-12-08,GOOGL,1,-0.0039497772945521,14.606857299804688,-2.050133,-1.9855304,-1.5465385,1.0070369,-0.2786623,0.74238497,1.0220026
2010-12-09,GOOGL,0,0.0090561762272133,14.739740371704102,-2.0470157,-1.6436629,-1.6491758,0.567832,0.77181053,0.47314245,0.47199324
2010-12-10,GOOGL,0,0.0021877302892829,14.772022247314451,-2.0326087,-1.1193382,-1.9059482,0.9263507,0.58010495,0.49767298,0.48977238
2010-12-13,GOOGL,0,0.006416853507433,14.867116928100586,-2.0618932,-0.83915526,-1.8738745,0.08970254,-0.28222147,0.74176913,0.4354831
