Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2014-10-03,MSFT,0,-0.0006575075151259,45.61000061035156,1.8187145,-1.8690969,-0.95937985,-0.2056262,0.49049622,-0.06925052,-0.30503494
2014-10-06,MSFT,0,0.0067737080308488,45.91999816894531,1.8729666,-1.76666,-1.1627458,-0.057509325,-0.11258403,-0.18258113,0.0062204394
2014-10-07,MSFT,0,-0.0109482157728559,45.41999816894531,1.8250533,-1.7163993,-1.1170057,-0.13368133,-0.49979025,0.064014,0.14684336
2014-10-08,MSFT,1,-0.0017628479187725,45.34000015258789,1.8103023,-2.325252,-0.7546995,-0.5887709,0.21977384,-0.08173556,-0.28633296
2014-10-09,MSFT,0,0.0087835768456568,45.7400016784668,1.8024135,-1.8343921,-0.9914675,0.054250166,0.48435634,0.06647065,-0.15913644
2014-10-10,MSFT,0,-0.0399205838000088,43.95000076293945,1.680426,-2.5847793,-0.5278345,-0.053154375,-0.5747515,0.3485851,-0.16233397
2014-10-13,MSFT,0,-0.0105215762865831,43.4900016784668,1.6624837,-3.3210435,-0.27661937,-2.269022,0.76813036,-0.12925439,-0.051638767
2014-10-14,MSFT,0,0.0016082643873206,43.560001373291016,1.6396844,-3.3202612,-0.30880168,-0.6975551,0.9673097,-0.14511484,-0.3597747
2014-10-15,MSFT,0,-0.0340916251470023,42.099998474121094,1.5151534,-4.41177,0.32759067,-0.9626834,-1.6051757,0.18172145,-0.41725725
2014-10-16,MSFT,1,0.0028463668889052,42.220001220703125,1.5005012,-4.3426237,0.22362565,-2.2038426,0.113460265,0.077620365,0.07522427
2014-10-17,MSFT,0,0.0134103804914642,42.790000915527344,1.5277272,-4.681388,0.25436994,0.9285536,0.40285853,-0.42277506,-1.1401973
2014-10-20,MSFT,1,0.0004673004110478,42.810001373291016,1.5339198,-4.6762547,0.1707253,0.6351322,-1.5936036,0.03719358,-0.15576705
2014-10-21,MSFT,0,0.0317267358300866,44.189998626708984,1.568652,-3.7414353,-0.26640084,0.8599429,0.008940718,0.40989432,0.6280612
2014-10-22,MSFT,0,0.0009047934649312,44.22999954223633,1.5815215,-3.0407875,-0.63292,3.0792198,0.2172079,0.09641847,-0.41612175
2014-10-23,MSFT,1,0.0067598103899446,44.529998779296875,1.5627261,-2.7735336,-0.64210707,1.2545357,0.101419896,0.6767426,0.61756444
2014-10-24,MSFT,1,0.0144914258739622,45.18000030517578,1.6015564,-1.2591572,-1.2207077,1.3068519,1.2582338,1.1717439,1.085123
2014-10-27,MSFT,0,0.0116625545200919,45.709999084472656,1.6890006,-1.1003448,-1.4824233,1.5579393,-0.08940345,0.50704855,0.43232757
2014-10-28,MSFT,1,0.0013117923523274,45.77000045776367,1.7305653,-0.050706077,-1.9416414,0.45493615,-0.2688535,0.9604458,1.4424262
2014-10-29,MSFT,0,0.0123766576300782,46.34000015258789,1.7639431,0.1886485,-1.9951373,0.7778456,0.60644037,0.39408132,0.16660511
2014-10-30,MSFT,1,-0.0123766576300783,45.77000045776367,1.7639871,0.3475699,-2.0534692,0.6867626,0.24059595,0.50279474,0.346126
2014-10-31,MSFT,0,0.0153932380280978,46.47999954223633,1.7915167,0.37926322,-1.9626163,-0.64136666,0.2656587,0.4752374,0.23431155
2014-11-03,MSFT,1,0.005364244221368,46.72999954223633,1.8763287,1.0177823,-2.3942091,0.40663213,0.047549635,0.40827668,0.4280525
2014-11-04,MSFT,0,0.0110663070233441,47.25,1.9123199,0.7033619,-2.2369452,0.13694601,-0.798864,0.03873545,-0.2766759
2014-11-05,MSFT,1,0.0002115823034191,47.2599983215332,1.936523,1.3650619,-2.5347102,0.35814524,0.10259848,0.38655585,0.40139297
2014-11-06,MSFT,1,0.0111521955041952,47.790000915527344,1.9334031,1.0770891,-2.2569318,0.6298425,0.32077008,0.1002649,-0.7588918
2014-11-07,MSFT,0,0.0104080870970268,48.290000915527344,1.9892552,1.783568,-2.636145,0.45317474,0.015760332,0.58469224,0.41539544
2014-11-10,MSFT,0,0.0053696601784308,48.54999923706055,1.9878385,1.9038075,-2.5742195,0.45751387,-0.34247467,0.49817368,-0.21649943
2014-11-11,MSFT,0,0.0020576609736069,48.650001525878906,2.0626473,2.2224138,-2.8478417,0.24375455,0.14688812,0.34724244,0.14189282
2014-11-12,MSFT,0,-0.0026757464860459,48.52000045776367,2.0812073,2.1625388,-2.8069432,0.21773857,0.33593577,0.08885539,-0.33985654
2014-11-13,MSFT,1,0.0039082355125961,48.709999084472656,2.106936,2.2846987,-2.7961762,-0.3609887,0.13741547,0.28013936,-0.08987185
2014-11-14,MSFT,0,0.0138636331717558,49.38999938964844,2.1333683,2.5751383,-2.8782334,-0.18031651,-0.18825953,0.35148612,-0.19342487
2014-11-17,MSFT,0,-0.0050746075223707,49.13999938964844,2.1370962,2.4373734,-2.789109,0.08492066,-0.62399524,0.3051627,-0.41652688
2014-11-18,MSFT,0,-0.0089943089177144,48.70000076293945,2.1551375,1.919201,-2.604857,-0.7133227,0.1634352,-0.059476957,-0.5597465
2014-11-19,MSFT,0,-0.0159374262159978,47.93000030517578,2.122069,1.2320572,-2.258965,-1.0225494,0.86815906,-0.17511638,-0.67478335
2014-11-20,MSFT,0,-0.0012526384470679,47.869998931884766,2.1417189,0.5273453,-1.9814185,-1.8258113,0.12887745,-0.35093522,-0.60708255
2014-11-21,MSFT,0,-0.0062866770626951,47.56999969482422,2.0520794,0.29680946,-1.6635247,-1.7227125,-0.6258964,0.24473006,-0.3520482
2014-11-24,MSFT,0,-0.0037910809287264,47.38999938964844,2.03689,-0.7096922,-1.2713135,-1.4084853,-0.74446946,-0.2586035,-1.0139616
