Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2013-04-05,GOOGL,0,-0.0190093344945467,19.429428100585938,-1.4721209,-2.8383417,-0.415669,-0.30872995,1.2390457,0.38673952,-0.4890906
2013-04-08,GOOGL,0,-0.0103573653118899,19.229228973388672,-1.4653757,-3.45265,-0.21957028,-1.126503,0.5989766,0.2785644,-0.23739833
2013-04-09,GOOGL,0,0.0061109390838723,19.347097396850582,-1.432108,-3.170772,-0.44571447,-1.4567829,-0.38863763,0.33138585,0.21326782
2013-04-10,GOOGL,1,0.0037311076656958,19.419418334960938,-1.4155749,-3.3577185,-0.40911898,-0.30438197,-1.0409318,0.12388356,-0.33873913
2013-04-11,GOOGL,0,0.0103330496379483,19.62112045288086,-1.4169625,-3.3478692,-0.43928635,0.43828756,-0.5619291,0.12369199,-0.411304
2013-04-12,GOOGL,0,-0.0014422595366285,19.59284210205078,-1.3936862,-3.137376,-0.6505811,1.3571057,0.19607858,0.06754911,-0.30590355
2013-04-15,GOOGL,1,-0.0075771933438209,19.444944381713867,-1.4523338,-3.287109,-0.44582224,0.7208756,0.4549912,0.37852135,-0.13848068
2013-04-16,GOOGL,0,0.0088409613087442,19.617618560791016,-1.3993459,-2.6598477,-0.85022724,0.13240498,0.7585408,0.43088233,0.5370825
2013-04-17,GOOGL,0,-0.0074519954129883,19.47197151184082,-1.4280679,-2.4802835,-0.86887497,0.46007335,-0.1255067,0.54053193,0.31828323
2013-04-18,GOOGL,0,-0.021880076475994,19.05055046081543,-1.5121415,-2.861266,-0.48038882,-0.7993138,-0.17063162,0.7368249,0.16294716
2013-04-19,GOOGL,1,0.0065466221676651,19.175676345825195,-1.5792296,-2.778343,-0.24443442,-0.98512435,1.0805248,0.9118541,-0.4376102
2013-04-22,GOOGL,1,0.0113414322551632,19.39439392089844,-1.466419,-2.731489,-0.60393864,0.3215388,-0.27486,0.48582816,-0.3481821
2013-04-23,GOOGL,1,0.0321986623079081,20.029029846191406,-1.4156443,-2.0187767,-1.0147486,0.37598506,-1.4606847,0.6725313,0.19764702
2013-04-24,GOOGL,0,0.0095004083645018,20.2202205657959,-1.3738756,-1.248406,-1.4724711,2.1635382,-0.5929881,0.5906875,0.0876908
2013-04-25,GOOGL,0,-0.0004580711003601,20.210960388183594,-1.3768501,-1.3081394,-1.4118145,2.0191524,0.52664274,0.31438217,-0.50028235
2013-04-26,GOOGL,1,-0.0137764178917851,19.93443489074707,-1.4120654,-0.6797747,-1.6104835,0.8954203,1.5889798,0.8908665,0.5735283
2013-04-29,GOOGL,1,0.008027106709795,20.095094680786133,-1.3795666,-0.61114854,-1.6132139,-0.31655502,0.90312153,0.6785403,0.30306754
2013-04-30,GOOGL,0,0.0181163202659819,20.462461471557617,-1.358125,0.37902063,-2.039065,-0.41031986,-0.43869045,1.1092265,0.919629
2013-05-01,GOOGL,0,-0.0016156444959093,20.429428100585938,-1.2972207,0.2027462,-2.0948322,0.25805032,-1.2487085,0.44984627,0.036037263
2013-05-02,GOOGL,1,0.0032897296037689,20.496746063232425,-1.3212864,0.330534,-2.0317888,0.06913408,0.22927804,0.4169956,-0.34583494
2013-05-03,GOOGL,1,0.0204835337287842,20.920921325683594,-1.3187486,0.5704873,-2.0697792,0.94362676,0.8425733,0.45615935,-0.7185716
2013-05-06,GOOGL,0,0.0145585677852308,21.22772789001465,-1.2677282,1.0785321,-2.3545985,0.92363787,-0.62316406,0.80910933,0.024388129
2013-05-07,GOOGL,0,0.0028370842016089,21.28803825378418,-1.2418702,1.5481077,-2.5748537,0.46841463,-0.46540025,0.88779503,0.35503533
2013-05-08,GOOGL,1,0.002629711403128,21.344093322753903,-1.2489475,1.7506176,-2.5594218,0.64476335,0.7805673,0.6686642,-0.41188312
2013-05-09,GOOGL,0,0.0178025982190631,21.727476119995117,-1.2143868,2.0650845,-2.721476,0.468883,0.52991575,0.65879977,-0.30001014
