Date,Ticker,target,Log_Returns,Close_raw,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2010-10-26,TSLA,0,-0.0106695361750376,1.3673330545425415,-4.179834,-1.2348592,-2.4018257,1.2107073,0.7076516,-2.024434,0.83748907
2010-10-27,TSLA,1,0.0068032098400849,1.376667022705078,-4.101351,-1.3577012,-2.5330293,0.063153654,0.44784558,-2.3679655,1.2063112
2010-10-28,TSLA,0,0.0149000614310766,1.397333025932312,-4.0346475,-0.52199227,-3.0931218,0.21256348,-0.0813379,-2.1946063,2.084539
2010-10-29,TSLA,1,0.0042846465703058,1.4033329486846924,-4.0566316,-0.5370541,-2.983472,0.61763483,-1.0616283,-2.3280935,1.2281653
2010-11-01,TSLA,0,0.012276431502052,1.420667052268982,-4.113154,-0.03792306,-3.0462399,0.40744045,-0.15351582,-1.9638077,1.3167317
2010-11-02,TSLA,0,-0.0122764315020521,1.4033329486846924,-4.075482,-0.23458605,-3.0752544,1.1281103,0.33867925,-2.4316306,0.812702
2010-11-03,TSLA,1,0.0052125165605335,1.4106669425964355,-4.087038,-0.3235101,-2.9600425,-0.3489328,0.34928808,-2.284135,1.1420853
2010-11-04,TSLA,1,0.0457249511539053,1.476667046546936,-4.2427444,0.74126256,-2.9325597,0.17316402,0.17306012,-1.0338,1.1168522
2010-11-05,TSLA,1,0.0684806356388898,1.581333041191101,-4.16095,1.1513911,-3.3151672,1.7726305,-1.9157925,-1.3256544,0.80967426
2010-11-08,TSLA,0,0.0129846591725098,1.6019999980926514,-4.0746465,1.832521,-3.8733115,2.6320655,-1.8931935,-1.3422172,1.5580156
2010-11-09,TSLA,0,0.0008317378287411,1.6033329963684082,-4.142261,1.9550831,-3.7027378,1.9645082,1.5488045,-1.6068628,0.5565273
2010-11-10,TSLA,1,0.0,1.6033329963684082,-4.2373886,2.5668852,-3.6193557,1.3501343,2.738299,-0.6381607,1.0271423
2010-11-11,TSLA,1,0.1278502282092696,1.8220000267028809,-4.16383,3.187424,-3.9932709,-0.42977414,0.033262525,-0.43485346,1.9119934
2010-11-12,TSLA,1,0.0267161992785946,1.8713330030441284,-4.1993437,4.2744937,-4.4357615,2.8781023,-3.7604868,0.9143624,3.2039526
2010-11-15,TSLA,0,0.0738029253738234,2.01466703414917,-4.1489987,3.781608,-4.106459,0.6545179,-1.0043962,-0.7533102,0.31094387
2010-11-16,TSLA,0,-0.0614108251397169,1.8946670293807983,-4.1010222,4.074287,-4.560839,3.7039099,3.197967,-0.61610395,1.6710454
2010-11-17,TSLA,1,0.0066628267855204,1.9073330163955688,-4.009128,2.5427787,-3.8661954,-2.3003445,2.4118779,-2.3192103,-0.18572545
2010-11-18,TSLA,1,0.0107772425465162,1.9279999732971191,-4.0545287,4.00607,-4.606326,-1.9893343,1.5684493,0.68421316,5.69687
2010-11-19,TSLA,1,0.0266136720012059,1.9800000190734863,-4.0477138,2.4172883,-3.6430438,-1.6725649,-3.3831074,-1.4988637,0.16574544
2010-11-22,TSLA,1,0.0588404449767958,2.0999999046325684,-4.0626507,3.330161,-4.0697327,-0.98836267,-1.4748195,-0.093785584,2.8124094
2010-11-23,TSLA,1,0.0216683022301538,2.1459999084472656,-4.040845,2.375489,-3.595661,3.1727014,-0.70521545,-2.1298873,-2.113676
2010-11-24,TSLA,1,0.0643639345517349,2.2886669635772705,-4.01064,2.9184787,-3.9144125,1.0501341,0.2566995,-1.1193902,0.57031745
2010-11-26,TSLA,0,0.0121600131954966,2.316667079925537,-3.8409357,3.4113624,-4.6544194,2.8184676,0.49505484,-1.4284788,1.6954206
2010-11-29,TSLA,0,-0.0417219104382184,2.2219998836517334,-3.9855902,2.964308,-3.9844728,-0.059951268,0.20721516,-1.0217971,1.2191947
2010-11-30,TSLA,0,0.002397297665527,2.227333068847656,-4.0621915,2.9992335,-3.7931144,-2.1724408,2.9341638,-0.3582062,2.4203298
2010-12-01,TSLA,0,0.0011966575041526,2.2300000190734863,-3.9913087,2.7547965,-3.8013148,-0.869906,0.10942403,-1.2376256,0.71310407
2010-12-02,TSLA,0,-0.0696337369917156,2.0799999237060547,-4.07138,1.8257823,-3.214888,-2.7558668,-2.508056,-0.54339784,1.7285774
2010-12-03,TSLA,0,-0.0106331769889164,2.058000087738037,-4.017762,0.8028392,-2.865914,-3.8152385,1.3362763,-2.176916,-0.15291852
