turnover_series,rolling_mean
0.6756176399501945,
0.5562933612121739,
0.058975312605824816,
0.22148554050440875,
0.028338415436051423,
0.08225821292959673,
0.019628379215370917,
0.03209713612268145,
0.004407539436282554,
0.011816421568880492,
0.12399641879917667,
0.0042443408984239595,
0.006817551898499863,
0.19247007305914862,
0.09108743495679977,
0.019933232099480003,
0.003665004230293728,
0.029069115551279834,
0.003460347387342688,
0.0027344039289201594,
0.1703216584350059,0.11136750191551606
0.07557961799778157,0.08279426277492495
0.3015784207172124,0.07066497989421248
0.16575073802206142,0.07574952396165231
0.21849032573734856,0.07560689468703041
0.04720551812953083,0.07650532814862467
0.04661495099536744,0.07480802996128043
0.03774252935996991,0.07567060853959465
0.019841043645060424,0.07508698508827936
0.009961375507604897,0.07535145347262806
0.16824760332515362,0.08280055736578393
0.3758153956016071,0.0947919372135187
0.1480699826306643,0.10164077729600633
0.21960869735034175,0.11177368898418931
0.1155283020795499,0.10810979512801795
0.07076555049837424,0.10714208634428338
0.012396828494640466,0.10678320998214814
0.03297239140976377,0.10817879984783721
0.00791975029996847,0.10717168721682237
0.011572715988396959,0.10755799048353926
0.16206861967094766,0.11514533409030246
0.025726145157297098,0.10825983345803063
0.4490769082965601,0.12604541871035338
0.13022582334982588,0.11788577121666831
0.18589294495578165,0.11884492392779784
0.01664982775501367,0.10923347164292474
0.06851684918484657,0.11024829693127312
0.0013485912938056566,0.10809275599310354
0.024833221209970308,0.10747802703357974
0.0069211868765766404,0.10686279575889003
0.4808453954631773,0.129285844328203
0.6505190313219165,0.15225115042328694
0.3640839801957047,0.15169251159443445
0.6075778932246398,0.17357384067033804
0.0034539858876203866,0.16328075917211318
0.11518407842755721,0.1632643675696374
0.07122565809778042,0.16328627745532337
0.07359925760843375,0.1662006788416945
0.018118776474508477,0.16549336384477759
0.014092227282939712,0.16578729132015718
0.49312959666459094,0.18871857135235687
0.7497117279494759,0.2167015765084773
0.07429308472115465,0.21901428791628
0.3942293929987127,0.2164025014735254
0.13875617959139272,0.21680870891359993
0.11541196175743548,0.21345247161844058
0.004236919244882051,0.21286138073700575
0.05310992058331558,0.21212771747026618
0.005724211462395462,0.21233608033543716
0.014887867026218707,0.2118624920409728
0.09021251921988797,0.21582874596208287
0.33586913855558576,0.208925114680769
0.294538664935374,0.19197366866236226
0.20041335748323624,0.184179829485578
0.1731376916117009,0.16349220083734284
0.08466088113662804,0.1673591958492003
0.022874278697580464,0.16296349110015382
0.03164857072411817,0.16107886789188416
0.009579156323266641,0.15803029164020957
0.012620298501394511,0.15776845935577555
0.1814321992874582,0.16573702945122884
0.01817575360317747,0.14312017978163769
0.505762312933552,0.1315035409713556
0.46679249477240403,0.15019398906903417
0.08161180337384064,0.1353074371821355
0.012832146426022734,0.12931105465045117
0.06753390856128806,0.12703114735539656
0.0524059019094968,0.12932490843466393
0.00027427440347049803,0.12680892528324272
0.0005012966022760468,0.12656021505180848
0.4884920810636326,0.14911279667263772
0.3916308171742857,0.16346604895618042
0.248455997778328,0.1593035184429777
0.10514974252337181,0.15028499832812045
0.10305038813429608,0.14564866645436136
0.035634204667396266,0.13910088136177545
0.03743318186547731,0.13685194330124445
0.008251426843201709,0.13615561702246454
0.014239777518634755,0.13532662686982247
0.0026764060634906772,0.13499792447649983
0.020646372744620833,0.135380118488082
0.015055758292987775,0.12745743082167862
0.14135073230611503,0.133322905998009
0.009255557204514986,0.10967972715376914
0.11609121664362243,0.09297966629049384
0.01428046978937747,0.0897734123102813
0.01591846855328216,0.089920380030627
0.003171116843878108,0.08685548518694082
0.012694766738334723,0.08496447875021881
0.004405167090582973,0.08516118792579559
0.09797433096757321,0.08980276099080975
0.0481641253295452,0.06883476309871035
0.020059800692903,0.05114090517102545
0.10404312953928352,0.044264101921547144
0.04622257457990678,0.04145804630519166
0.0009980522827674199,0.03659841126464268
0.0012616192010721505,0.03496162148053201
0.012622656862068676,0.03378016790894112
0.0011359671684695871,0.03344133649585864
0.0008376054859603188,0.03280313782763605
0.18027453432334317,0.04126019155429569
0.3018553625099377,0.05465109582883459
0.046983357465266606,0.056171457694181214
0.15220433636266215,0.056688295982588205
0.035127587611692435,0.057920297430549036
0.029988395077238106,0.05382016307024502
0.012143262698941365,0.053718391304033775
0.014419680920430111,0.05364702046437416
0.007079619700677636,0.053833139648031283
0.0015314726882683927,0.05330155421707575
0.10029240354760612,0.05786761309598161
0.10806279373367679,0.05834801608484369
0.2265651875470937,0.0668433047618698
0.22411442279165703,0.07656019152847714
0.2318597291487378,0.08264669627178448
0.04634103951659377,0.08265233745924576
0.023641190521543204,0.08373058213728271
0.03491238127277965,0.0853329993787926
0.01735782668153421,0.08555848365590998
0.008218046916746435,0.08589572554868508
0.0864144420324132,0.08997081300327807
0.16215760285338715,0.0891081019808992
0.20309970676482997,0.08440545170732264
0.181563102643917,0.0908140110015441
0.04016621376927518,0.0854788623066209
0.007027333556478943,0.08414075497065837
0.022027462960034883,0.08376166296507727
0.01424473339999388,0.08386173299846071
