fold_id,interval,source,p,q,threshold_base,cost_mult,thr_mult,test_sharpe,test_mdd,test_turnover
347,20,GA_knee,6,1,0.5999997309642386,0.5,0.8,1.5590980490626267,0.09043780966229442,133.58556965266084
347,20,GA_knee,6,1,0.5999997309642386,0.5,1.0,1.560497915490755,0.07289353836829408,107.1168607327346
347,20,GA_knee,6,1,0.5999997309642386,0.5,1.2,1.5604979154907552,0.06104821040261095,89.264050858568
347,20,GA_knee,6,1,0.5999997309642386,1.0,0.8,1.4740469255775808,0.0907458106956327,133.58556965266084
347,20,GA_knee,6,1,0.5999997309642386,1.0,1.0,1.4752647426431502,0.07314433944304483,107.1168607327346
347,20,GA_knee,6,1,0.5999997309642386,1.0,1.2,1.4752647426431504,0.061259684694221245,89.264050858568
347,20,GA_knee,6,1,0.5999997309642386,1.5,0.8,1.3887436084335238,0.09105373156323202,133.58556965266084
347,20,GA_knee,6,1,0.5999997309642386,1.5,1.0,1.389776462096965,0.07339508837362707,107.1168607327346
347,20,GA_knee,6,1,0.5999997309642386,1.5,1.2,1.3897764620969648,0.0614711223824671,89.264050858568
