fold_id,retrain_interval,stage,gen,hv,ref0,ref1,n_front
343,10,GA,11,2.184057181391263,2.198108060316242,0.2600509433899479,1
343,10,GA,12,2.188077854007081,2.198108060316242,0.2600509433899479,2
343,10,GA,13,2.188077854007081,2.198108060316242,0.2600509433899479,2
343,10,GA,14,2.188468202024368,2.198108060316242,0.2600509433899479,2
343,10,GA,15,2.188468202024368,2.198108060316242,0.2600509433899479,4
343,10,GA,16,2.1884693885478965,2.198108060316242,0.2600509433899479,3
343,10,GA,17,2.1885293056447757,2.198108060316242,0.2600509433899479,2
343,10,GA,18,2.1885648108068105,2.198108060316242,0.2600509433899479,2
343,10,GA,19,2.1885648108068105,2.198108060316242,0.2600509433899479,3
343,10,GA,20,2.1885648108068105,2.198108060316242,0.2600509433899479,3
343,10,final_ga,-1,0.0003037170633271514,-6.097047385193627,0.00788665625048754,3
343,10,final_union,-1,0.0003037170633271514,-6.097047385193627,0.00788665625048754,4
343,10,final_ga,-1,0.0003037170633271514,-6.097047385193627,0.00788665625048754,3
343,10,final_union,-1,0.0003037170633271514,-6.097047385193627,0.00788665625048754,4
343,20,GA,1,1.970260417580116,3.275172911235091,0.25625412312454326,3
343,20,GA,2,1.9769346675205897,3.275172911235091,0.25625412312454326,8
343,20,GA,3,1.9782017944039807,3.275172911235091,0.25625412312454326,9
343,20,GA,4,1.9789279658346364,3.275172911235091,0.25625412312454326,12
343,20,GA,5,1.9795393116153075,3.275172911235091,0.25625412312454326,15
343,20,GA,6,2.114002730065713,3.275172911235091,0.25625412312454326,8
343,20,GA,7,2.1162793830558306,3.275172911235091,0.25625412312454326,5
343,20,GA,8,2.1168121476337145,3.275172911235091,0.25625412312454326,4
343,20,GA,9,2.1168166676024365,3.275172911235091,0.25625412312454326,6
343,20,GA,10,2.1169564918433093,3.275172911235091,0.25625412312454326,5
343,20,GA,11,2.116972512700935,3.275172911235091,0.25625412312454326,6
343,20,GA,12,2.116975009796318,3.275172911235091,0.25625412312454326,5
343,20,GA,13,2.1169811042863387,3.275172911235091,0.25625412312454326,5
343,20,GA,14,2.1169811042863387,3.275172911235091,0.25625412312454326,7
343,20,GA,15,2.1169811042863387,3.275172911235091,0.25625412312454326,8
343,20,GA,16,2.1169945214260775,3.275172911235091,0.25625412312454326,5
343,20,GA,17,2.1170044625580102,3.275172911235091,0.25625412312454326,5
343,20,GA,18,2.117004677434048,3.275172911235091,0.25625412312454326,5
343,20,GA,19,2.11700478147965,3.275172911235091,0.25625412312454326,8
343,20,GA,20,2.1170048060581697,3.275172911235091,0.25625412312454326,8
343,20,final_ga,-1,0.0037519260985947036,-3.9068931752769847,0.013982663344514113,8
343,20,final_union,-1,0.0037519260985947036,-3.9068931752769847,0.013982663344514113,8
343,20,final_ga,-1,0.0037519260985947036,-3.9068931752769847,0.013982663344514113,8
343,20,final_union,-1,0.0037519260985947036,-3.9068931752769847,0.013982663344514113,8
343,42,GA,1,2.3446683899105025,4.991799617810906,0.2608783240114049,3
343,42,GA,2,2.34515760834872,4.991799617810906,0.2608783240114049,3
343,42,GA,3,2.3460964693621285,4.991799617810906,0.2608783240114049,4
343,42,GA,4,2.3470789454457464,4.991799617810906,0.2608783240114049,4
343,42,GA,5,2.347199710633271,4.991799617810906,0.2608783240114049,4
343,42,GA,6,2.3488227688008823,4.991799617810906,0.2608783240114049,7
343,42,GA,7,2.3491387919560522,4.991799617810906,0.2608783240114049,3
343,42,GA,8,2.3491389681369133,4.991799617810906,0.2608783240114049,5
343,42,GA,9,2.3491634277239988,4.991799617810906,0.2608783240114049,6
343,42,GA,10,2.3492329734897104,4.991799617810906,0.2608783240114049,3
343,42,GA,11,2.3492366146110477,4.991799617810906,0.2608783240114049,3
343,42,GA,12,2.3493759601839184,4.991799617810906,0.2608783240114049,4
343,42,GA,13,2.34940778016499,4.991799617810906,0.2608783240114049,5
343,42,GA,14,2.34940778016499,4.991799617810906,0.2608783240114049,9
343,42,GA,15,2.34940778016499,4.991799617810906,0.2608783240114049,10
343,42,GA,16,2.349418882758921,4.991799617810906,0.2608783240114049,11
343,42,GA,17,2.349418882858893,4.991799617810906,0.2608783240114049,8
343,42,GA,18,2.3494211111939176,4.991799617810906,0.2608783240114049,9
343,42,GA,19,2.3494211111939176,4.991799617810906,0.2608783240114049,9
343,42,GA,20,2.3494212219934525,4.991799617810906,0.2608783240114049,3
343,42,final_ga,-1,0.003253533005119426,-2.887890144343823,0.012476101190979891,3
343,42,final_union,-1,0.003253533005119426,-2.887890144343823,0.012476101190979891,3
343,42,final_ga,-1,0.003253533005119426,-2.887890144343823,0.012476101190979891,3
343,42,final_union,-1,0.003253533005119426,-2.887890144343823,0.012476101190979891,3
259,10,GA,1,0.45640275914711764,5.228931156387491,0.08808285375439116,3
259,10,GA,2,0.5004618477143896,5.228931156387491,0.08808285375439116,4
259,10,GA,3,0.5109084033181608,5.228931156387491,0.08808285375439116,3
259,10,GA,4,0.5109404783241958,5.228931156387491,0.08808285375439116,3
259,10,GA,5,0.5143861708877175,5.228931156387491,0.08808285375439116,3
259,10,GA,6,0.5178321552591878,5.228931156387491,0.08808285375439116,4
259,10,GA,7,0.5214746259402472,5.228931156387491,0.08808285375439116,7
259,10,GA,8,0.5215111260315869,5.228931156387491,0.08808285375439116,11
259,10,GA,9,0.521573365201924,5.228931156387491,0.08808285375439116,14
259,10,GA,10,0.5235328802726901,5.228931156387491,0.08808285375439116,13
259,10,GA,11,0.5235444165304953,5.228931156387491,0.08808285375439116,15
259,10,GA,12,0.5250567778333883,5.228931156387491,0.08808285375439116,15
259,10,GA,13,0.5251756836574293,5.228931156387491,0.08808285375439116,24
259,10,GA,14,0.5259236131091849,5.228931156387491,0.08808285375439116,23
259,10,GA,15,0.5259763290060713,5.228931156387491,0.08808285375439116,23
259,10,GA,16,0.5262756679531836,5.228931156387491,0.08808285375439116,23
259,10,GA,17,0.5262783557174829,5.228931156387491,0.08808285375439116,23
259,10,GA,18,0.5265742082656997,5.228931156387491,0.08808285375439116,23
259,10,GA,19,0.5265708625619018,5.228931156387491,0.08808285375439116,23
259,10,GA,20,0.5267564105583344,5.228931156387491,0.08808285375439116,23
259,10,final_ga,-1,0.03721217054506665,-0.06428535721466144,0.050738985441092045,23
259,10,final_union,-1,0.03751446896865353,-0.06428535721466144,0.050738985441092045,27
259,10,final_ga,-1,0.03721217054506665,-0.06428535721466144,0.050738985441092045,23
259,10,final_union,-1,0.03751446896865353,-0.06428535721466144,0.050738985441092045,27
259,20,GA,1,0.7113542500750379,6.7475136472220285,0.10735499200330881,1
259,20,GA,2,0.7113542500750379,6.7475136472220285,0.10735499200330881,2
259,20,GA,3,0.7155160823481778,6.7475136472220285,0.10735499200330881,1
259,20,GA,4,0.7390004031731792,6.7475136472220285,0.10735499200330881,2
259,20,GA,5,0.7392803503706494,6.7475136472220285,0.10735499200330881,2
259,20,GA,6,0.7395355135069555,6.7475136472220285,0.10735499200330881,4
259,20,GA,7,0.7404143406718626,6.7475136472220285,0.10735499200330881,2
259,20,GA,8,0.7605443023236785,6.7475136472220285,0.10735499200330881,2
259,20,GA,9,0.7605459708971374,6.7475136472220285,0.10735499200330881,4
259,20,GA,10,0.762602001587648,6.7475136472220285,0.10735499200330881,8
259,20,GA,11,0.7627706745156226,6.7475136472220285,0.10735499200330881,13
259,20,GA,12,0.7628529567151431,6.7475136472220285,0.10735499200330881,19
259,20,GA,13,0.7643201710312253,6.7475136472220285,0.10735499200330881,22
259,20,GA,14,0.7643390983756135,6.7475136472220285,0.10735499200330881,23
259,20,GA,15,0.7643507246559511,6.7475136472220285,0.10735499200330881,23
259,20,GA,16,0.7643518004707811,6.7475136472220285,0.10735499200330881,23
259,20,GA,17,0.7643524227144024,6.7475136472220285,0.10735499200330881,23
259,20,GA,18,0.7645930351622107,6.7475136472220285,0.10735499200330881,23
259,20,GA,19,0.7645934078153661,6.7475136472220285,0.10735499200330881,23
259,20,GA,20,0.76459683047683,6.7475136472220285,0.10735499200330881,24
259,20,final_ga,-1,0.0012083417358994522,-0.22006291601729533,0.014307752511355843,24
259,20,final_union,-1,0.0012110110312453075,-0.22006291601729533,0.014307752511355843,27
259,20,final_ga,-1,0.0012083417358994522,-0.22006291601729533,0.014307752511355843,24
259,20,final_union,-1,0.0012110110312453075,-0.22006291601729533,0.014307752511355843,27
259,42,GA,1,0.6602731718807381,5.9529107323878865,0.08394527388460521,1
259,42,GA,2,0.6602731718807381,5.9529107323878865,0.08394527388460521,1
259,42,GA,3,0.6602731718807381,5.9529107323878865,0.08394527388460521,3
259,42,GA,4,0.6605903523837263,5.9529107323878865,0.08394527388460521,2
259,42,GA,5,0.6611570611466315,5.9529107323878865,0.08394527388460521,1
259,42,GA,6,0.661362891406339,5.9529107323878865,0.08394527388460521,1
259,42,GA,7,0.6613781035365573,5.9529107323878865,0.08394527388460521,1
259,42,GA,8,0.6613781035365573,5.9529107323878865,0.08394527388460521,2
259,42,GA,9,0.6613812680713187,5.9529107323878865,0.08394527388460521,1
259,42,GA,10,0.6613812680713187,5.9529107323878865,0.08394527388460521,2
259,42,GA,11,0.6613824051728727,5.9529107323878865,0.08394527388460521,1
259,42,GA,12,0.6613824051728727,5.9529107323878865,0.08394527388460521,2
259,42,GA,13,0.6613824051728727,5.9529107323878865,0.08394527388460521,4
259,42,GA,14,0.6613828012152306,5.9529107323878865,0.08394527388460521,1
259,42,GA,15,0.6613857495838585,5.9529107323878865,0.08394527388460521,1
259,42,GA,16,0.6613857495838585,5.9529107323878865,0.08394527388460521,2
259,42,GA,17,0.6613857495838585,5.9529107323878865,0.08394527388460521,3
259,42,GA,18,0.6613858778527769,5.9529107323878865,0.08394527388460521,1
259,42,GA,19,0.6613859291234185,5.9529107323878865,0.08394527388460521,1
259,42,GA,20,0.6613859295568318,5.9529107323878865,0.08394527388460521,1
259,42,final_ga,-1,0.0,-2.2087761860729063,0.0009536611474528536,1
259,42,final_union,-1,0.0,-2.2087761860729063,0.0009536611474528536,1
259,42,final_ga,-1,0.0,-2.2087761860729063,0.0009536611474528536,1
259,42,final_union,-1,0.0,-2.2087761860729063,0.0009536611474528536,1
80,10,GA,1,0.07734081886593529,-2.4266107785892137,0.053739030720018774,2
80,10,GA,2,0.08771099266299548,-2.4266107785892137,0.053739030720018774,5
80,10,GA,3,0.09590703246489671,-2.4266107785892137,0.053739030720018774,4
80,10,GA,4,0.09675370415270984,-2.4266107785892137,0.053739030720018774,7
80,10,GA,5,0.10086619613400302,-2.4266107785892137,0.053739030720018774,10
80,10,GA,6,0.1011385718914091,-2.4266107785892137,0.053739030720018774,11
80,10,GA,7,0.10124901025683952,-2.4266107785892137,0.053739030720018774,16
80,10,GA,8,0.10188275097246415,-2.4266107785892137,0.053739030720018774,6
80,10,GA,9,0.10206220321031104,-2.4266107785892137,0.053739030720018774,6
80,10,GA,10,0.10212898476410606,-2.4266107785892137,0.053739030720018774,9
80,10,GA,11,0.10217910289108935,-2.4266107785892137,0.053739030720018774,15
80,10,GA,12,0.10229832480965016,-2.4266107785892137,0.053739030720018774,14
80,10,GA,13,0.10230225270825859,-2.4266107785892137,0.053739030720018774,14
80,10,GA,14,0.10275598223058811,-2.4266107785892137,0.053739030720018774,19
80,10,GA,15,0.10297237169794773,-2.4266107785892137,0.053739030720018774,20
80,10,GA,16,0.1030273363464784,-2.4266107785892137,0.053739030720018774,20
80,10,GA,17,0.10320460062119963,-2.4266107785892137,0.053739030720018774,19
80,10,GA,18,0.10323018738988304,-2.4266107785892137,0.053739030720018774,19
80,10,GA,19,0.10323721863973165,-2.4266107785892137,0.053739030720018774,20
80,10,GA,20,0.10328997193302664,-2.4266107785892137,0.053739030720018774,20
80,10,final_ga,-1,0.018084047697930546,-3.200652053078953,0.02037601053710086,20
80,10,final_union,-1,0.01823311501577953,-3.200652053078953,0.02037601053710086,23
80,10,final_ga,-1,0.018084047697930546,-3.200652053078953,0.02037601053710086,20
80,10,final_union,-1,0.01823311501577953,-3.200652053078953,0.02037601053710086,23
80,20,GA,1,0.11797643799302401,-1.0991528980929688,0.052428849260711015,4
80,20,GA,2,0.11805455989347641,-1.0991528980929688,0.052428849260711015,5
80,20,GA,3,0.11866994163242596,-1.0991528980929688,0.052428849260711015,2
80,20,GA,4,0.11874383496358644,-1.0991528980929688,0.052428849260711015,3
80,20,GA,5,0.11878479060112013,-1.0991528980929688,0.052428849260711015,4
80,20,GA,6,0.11878876704951576,-1.0991528980929688,0.052428849260711015,8
80,20,GA,7,0.11884855449812387,-1.0991528980929688,0.052428849260711015,6
80,20,GA,8,0.11886760979783165,-1.0991528980929688,0.052428849260711015,2
80,20,GA,9,0.118869430338473,-1.0991528980929688,0.052428849260711015,5
80,20,GA,10,0.1188742088895726,-1.0991528980929688,0.052428849260711015,3
80,20,GA,11,0.11887486685847866,-1.0991528980929688,0.052428849260711015,3
80,20,GA,12,0.11887492203911758,-1.0991528980929688,0.052428849260711015,3
80,20,GA,13,0.11887522958314077,-1.0991528980929688,0.052428849260711015,4
80,20,GA,14,0.11887522958314077,-1.0991528980929688,0.052428849260711015,4
80,20,GA,15,0.1188753713484725,-1.0991528980929688,0.052428849260711015,6
80,20,GA,16,0.11887855548850008,-1.0991528980929688,0.052428849260711015,3
80,20,GA,17,0.11887855548850008,-1.0991528980929688,0.052428849260711015,3
80,20,GA,18,0.11887860979815193,-1.0991528980929688,0.052428849260711015,3
80,20,GA,19,0.1188786175164526,-1.0991528980929688,0.052428849260711015,4
80,20,GA,20,0.11887968632078029,-1.0991528980929688,0.052428849260711015,3
80,20,final_ga,-1,3.535876918777279e-05,-3.3773903992233154,0.003201164934321257,3
80,20,final_union,-1,3.535876918777279e-05,-3.3773903992233154,0.003201164934321257,3
80,20,final_ga,-1,3.535876918777279e-05,-3.3773903992233154,0.003201164934321257,3
80,20,final_union,-1,3.535876918777279e-05,-3.3773903992233154,0.003201164934321257,3
80,42,GA,1,0.11889304961993959,-0.6768375930140138,0.04717528841068525,5
80,42,GA,2,0.12082050537911462,-0.6768375930140138,0.04717528841068525,4
80,42,GA,3,0.12084902738802632,-0.6768375930140138,0.04717528841068525,3
80,42,GA,4,0.12091784786508,-0.6768375930140138,0.04717528841068525,3
80,42,GA,5,0.12106016409759093,-0.6768375930140138,0.04717528841068525,4
80,42,GA,6,0.12109101986627184,-0.6768375930140138,0.04717528841068525,3
80,42,GA,7,0.12110862118748467,-0.6768375930140138,0.04717528841068525,3
80,42,GA,8,0.12112057162257474,-0.6768375930140138,0.04717528841068525,3
80,42,GA,9,0.12112881958723129,-0.6768375930140138,0.04717528841068525,3
80,42,GA,10,0.12112912305545051,-0.6768375930140138,0.04717528841068525,4
80,42,GA,11,0.12112918059297359,-0.6768375930140138,0.04717528841068525,6
80,42,GA,12,0.12117181599199046,-0.6768375930140138,0.04717528841068525,3
80,42,GA,13,0.12117200609875405,-0.6768375930140138,0.04717528841068525,3
80,42,GA,14,0.12117234798076784,-0.6768375930140138,0.04717528841068525,5
80,42,GA,15,0.12117234875504321,-0.6768375930140138,0.04717528841068525,6
80,42,GA,16,0.12118340733411158,-0.6768375930140138,0.04717528841068525,4
80,42,GA,17,0.12118341674242242,-0.6768375930140138,0.04717528841068525,5
80,42,GA,18,0.12118352823883781,-0.6768375930140138,0.04717528841068525,5
80,42,GA,19,0.12118353068702833,-0.6768375930140138,0.04717528841068525,4
80,42,GA,20,0.12118353205964912,-0.6768375930140138,0.04717528841068525,4
80,42,final_ga,-1,0.0002132115097120496,-2.3819541847192296,0.002388130139232912,4
80,42,final_union,-1,0.0002132115097120496,-2.3819541847192296,0.002388130139232912,4
80,42,final_ga,-1,0.0002132115097120496,-2.3819541847192296,0.002388130139232912,4
80,42,final_union,-1,0.0002132115097120496,-2.3819541847192296,0.002388130139232912,4
35,10,GA,1,0.17825110202584565,1.6912822507299121,0.04398561596428397,3
35,10,GA,2,0.19432775957920154,1.6912822507299121,0.04398561596428397,6
35,10,GA,3,0.1943403250660118,1.6912822507299121,0.04398561596428397,7
35,10,GA,4,0.2168083605078306,1.6912822507299121,0.04398561596428397,6
35,10,GA,5,0.22308120507510998,1.6912822507299121,0.04398561596428397,5
35,10,GA,6,0.22349331918757498,1.6912822507299121,0.04398561596428397,7
35,10,GA,7,0.2235443698252203,1.6912822507299121,0.04398561596428397,7
35,10,GA,8,0.2242674314472176,1.6912822507299121,0.04398561596428397,2
35,10,GA,9,0.22465469989092574,1.6912822507299121,0.04398561596428397,2
35,10,GA,10,0.22468196267887686,1.6912822507299121,0.04398561596428397,2
35,10,GA,11,0.2250133426600337,1.6912822507299121,0.04398561596428397,2
35,10,GA,12,0.2250133426600337,1.6912822507299121,0.04398561596428397,4
35,10,GA,13,0.2250133426600337,1.6912822507299121,0.04398561596428397,4
35,10,GA,14,0.2250148553068277,1.6912822507299121,0.04398561596428397,3
35,10,GA,15,0.2250148553068277,1.6912822507299121,0.04398561596428397,4
35,10,GA,16,0.22524377636994275,1.6912822507299121,0.04398561596428397,3
35,10,GA,17,0.22524377636994275,1.6912822507299121,0.04398561596428397,3
35,10,GA,18,0.2252447663191008,1.6912822507299121,0.04398561596428397,3
35,10,GA,19,0.2252447663191008,1.6912822507299121,0.04398561596428397,3
35,10,GA,20,0.2252718655566162,1.6912822507299121,0.04398561596428397,3
35,10,final_ga,-1,0.0,-4.038681769820119,0.03364890836832574,3
35,10,final_union,-1,0.0,-4.038681769820119,0.03364890836832574,3
35,10,final_ga,-1,0.0,-4.038681769820119,0.03364890836832574,3
35,10,final_union,-1,0.0,-4.038681769820119,0.03364890836832574,3
35,20,GA,1,0.4076470700897757,3.781895522183143,0.06092077444665044,1
35,20,GA,2,0.4076470700897757,3.781895522183143,0.06092077444665044,2
35,20,GA,3,0.4299040219432219,3.781895522183143,0.06092077444665044,3
35,20,GA,4,0.42993825163870364,3.781895522183143,0.06092077444665044,5
35,20,GA,5,0.4364325001394933,3.781895522183143,0.06092077444665044,6
35,20,GA,6,0.4376594578246432,3.781895522183143,0.06092077444665044,8
35,20,GA,7,0.43805047464297997,3.781895522183143,0.06092077444665044,10
35,20,GA,8,0.4381820604031855,3.781895522183143,0.06092077444665044,16
35,20,GA,9,0.4383222698176411,3.781895522183143,0.06092077444665044,17
35,20,GA,10,0.4383242713602316,3.781895522183143,0.06092077444665044,20
35,20,GA,11,0.438467199330563,3.781895522183143,0.06092077444665044,21
35,20,GA,12,0.43953337666330133,3.781895522183143,0.06092077444665044,22
35,20,GA,13,0.439675244845089,3.781895522183143,0.06092077444665044,22
35,20,GA,14,0.4438094227135145,3.781895522183143,0.06092077444665044,22
35,20,GA,15,0.44408648996226446,3.781895522183143,0.06092077444665044,22
35,20,GA,16,0.44415969159332935,3.781895522183143,0.06092077444665044,23
35,20,GA,17,0.44438329388360165,3.781895522183143,0.06092077444665044,23
35,20,GA,18,0.4443845831997786,3.781895522183143,0.06092077444665044,22
35,20,GA,19,0.4443747205016444,3.781895522183143,0.06092077444665044,22
35,20,GA,20,0.44435156518388796,3.781895522183143,0.06092077444665044,22
35,20,final_ga,-1,0.022103731601332992,-3.2011550023220057,0.04281714655737366,22
35,20,final_union,-1,0.022103731601332992,-3.2011550023220057,0.04281714655737366,22
35,20,final_ga,-1,0.022103731601332992,-3.2011550023220057,0.04281714655737366,22
35,20,final_union,-1,0.022103731601332992,-3.2011550023220057,0.04281714655737366,22
35,42,GA,1,0.1503164061739959,2.9967302409128957,0.023478373767222647,4
35,42,GA,2,0.1533001693076531,2.9967302409128957,0.023478373767222647,4
35,42,GA,3,0.1603111210490517,2.9967302409128957,0.023478373767222647,6
35,42,GA,4,0.16050554844264323,2.9967302409128957,0.023478373767222647,7
35,42,GA,5,0.16088798378463975,2.9967302409128957,0.023478373767222647,9
35,42,GA,6,0.16096883443702312,2.9967302409128957,0.023478373767222647,9
35,42,GA,7,0.1610421620333432,2.9967302409128957,0.023478373767222647,10
35,42,GA,8,0.1613456795559442,2.9967302409128957,0.023478373767222647,9
35,42,GA,9,0.16166419245943958,2.9967302409128957,0.023478373767222647,8
35,42,GA,10,0.16167354225548897,2.9967302409128957,0.023478373767222647,8
35,42,GA,11,0.1617076491023437,2.9967302409128957,0.023478373767222647,11
35,42,GA,12,0.16172256209339791,2.9967302409128957,0.023478373767222647,10
35,42,GA,13,0.1617314538555245,2.9967302409128957,0.023478373767222647,9
35,42,GA,14,0.1619895683689918,2.9967302409128957,0.023478373767222647,10
35,42,GA,15,0.16199096453865802,2.9967302409128957,0.023478373767222647,15
35,42,GA,16,0.16201743475249014,2.9967302409128957,0.023478373767222647,16
35,42,GA,17,0.16218051585656387,2.9967302409128957,0.023478373767222647,18
35,42,GA,18,0.16219981286418794,2.9967302409128957,0.023478373767222647,17
35,42,GA,19,0.16219981286418794,2.9967302409128957,0.023478373767222647,17
35,42,GA,20,0.1621998730345801,2.9967302409128957,0.023478373767222647,17
35,42,final_ga,-1,0.08089288617134681,0.5377888157419558,0.01838261319253502,17
35,42,final_union,-1,0.08089417511472817,0.5377888157419558,0.01838261319253502,16
634,10,GA,1,1.2524386581345048,2.8230406460195443,0.17926010137136264,2
634,10,GA,2,1.255213163795747,2.8230406460195443,0.17926010137136264,5
634,10,GA,3,1.2558221009069817,2.8230406460195443,0.17926010137136264,10
634,10,GA,4,1.2603345767611778,2.8230406460195443,0.17926010137136264,6
634,10,GA,5,1.263210131995839,2.8230406460195443,0.17926010137136264,4
634,10,GA,6,1.2798909172250994,2.8230406460195443,0.17926010137136264,5
