fold_id,interval,source,p,q,threshold_base,cost_mult,thr_mult,test_sharpe,test_mdd,test_turnover
347,20,GA+BO_knee,6,1,0.5999941782388035,0.5,0.8,1.5590979648162953,0.09043861531617235,133.5867874286839
347,20,GA+BO_knee,6,1,0.5999941782388035,0.5,1.0,1.5604979154907552,0.07289419278857458,107.11785205986543
347,20,GA+BO_knee,6,1,0.5999941782388035,0.5,1.2,1.5604979154907554,0.06104876130015765,89.2648769645149
347,20,GA+BO_knee,6,1,0.5999941782388035,1.0,0.8,1.4740468523051953,0.09074661894721812,133.5867874286839
347,20,GA+BO_knee,6,1,0.5999941782388035,1.0,1.0,1.4752647426431502,0.07314499602035536,107.11785205986543
347,20,GA+BO_knee,6,1,0.5999941782388035,1.0,1.2,1.47526474264315,0.061260237433895644,89.2648769645149
347,20,GA+BO_knee,6,1,0.5999941782388035,1.5,0.8,1.3887435462901088,0.0910545424111014,133.5867874286839
347,20,GA+BO_knee,6,1,0.5999941782388035,1.5,1.0,1.389776462096965,0.07339574710703352,107.11785205986543
347,20,GA+BO_knee,6,1,0.5999941782388035,1.5,1.2,1.3897764620969648,0.061471676963609945,89.2648769645149
