Date,Log_Returns,Close_raw,Log_Returns_scaled
2016-10-04,0.0031123450519951,28.157499313354492,0.1190667
2016-10-05,0.0005326219553355,28.17250061035156,-0.0066748974
2016-10-06,0.0038968680312129,28.282499313354492,0.15730615
2016-10-07,0.0033533819267335,28.377500534057617,0.13081539
2016-10-10,0.0106034299050241,28.68000030517578,0.48419926
2016-10-11,0.0128184306628067,29.049999237060547,0.59216344
2016-10-12,0.0047220783941722,29.1875,0.19752878
2016-10-13,-0.008861405892307,28.93000030517578,-0.46456128
2016-10-14,0.0121109149760777,29.282499313354492,0.5576775
2016-10-17,-0.0029925932304011,29.19499969482422,-0.17850193
2016-10-18,0.0057208727190816,29.362499237060547,0.2462123
2016-10-19,-0.0315701366123751,28.450000762939453,-1.5714368
2016-10-20,0.0219884470597682,29.082500457763672,1.039131
2016-10-21,-0.0004299303761388,29.06999969482422,-0.053591896
2016-10-24,0.0061728696050439,29.25,0.26824367
2016-10-25,0.0026460479082944,29.32749938964844,0.09633831
2016-10-26,-0.0346925788598313,28.32749938964844,-1.7236316
2016-10-27,0.0069478396486387,28.524999618530273,0.30601746
2016-10-28,-0.0057130591685917,28.362499237060547,-0.31110367
2016-10-31,-0.0022060455161754,28.299999237060547,-0.1401638
2016-11-01,-0.0238691725313156,27.63249969482422,-1.1960741
2016-11-02,0.0063131935052717,27.8075008392334,0.27508336
2016-11-03,-0.0152190658853578,27.387500762939453,-0.7744482
2016-11-04,-0.0132318609483561,27.02750015258789,-0.6775873
2016-11-07,0.0124099444014032,27.364999771118164,0.57225287
2016-11-08,0.0021901621103246,27.424999237060547,0.0741174
2016-11-09,-0.0151552282652255,27.012500762939453,-0.77133656
2016-11-10,-0.0207600607893533,26.457500457763672,-1.044529
2016-11-11,0.0067803367786998,26.637500762939453,0.297853
2016-11-14,-0.02345453538917,26.020000457763672,-1.1758637
2016-11-15,0.0197875727230716,26.540000915527344,0.9318553
2016-11-16,0.0041360728975995,26.649999618530273,0.16896553
2016-11-17,0.0207035511151946,27.207500457763672,0.97650224
2016-11-18,0.0075976548381488,27.415000915527344,0.33769095
2016-11-21,0.0031865867988293,27.502500534057617,0.12268541
2016-11-22,0.012556051020625,27.850000381469727,0.5793745
2016-11-23,-0.0096514498221028,27.582500457763672,-0.5030698
2016-11-25,0.005603730504521,27.737499237060547,0.24050252
2016-11-28,0.0039579295047885,27.84749984741211,0.16028242
2016-11-29,-0.0119210271149482,27.517499923706055,-0.6136942
2016-11-30,0.0018153490649924,27.5674991607666,0.055848155
2016-12-01,-0.0113088108054713,27.25749969482422,-0.5838534
2016-12-02,-0.0016522888598843,27.212499618530273,-0.11317244
2016-12-05,-0.0055274067797769,27.0625,-0.30205455
2016-12-06,0.0086461395026228,27.29750061035156,0.38879648
2016-12-07,-0.0002747769969961,27.290000915527344,-0.04602937
2016-12-08,0.0131053459036349,27.649999618530273,0.60614836
2016-12-09,0.0153428079449816,28.07749938964844,0.7152074
