Date,Log_Returns,Close_raw,Log_Returns_scaled
2015-01-21,0.0136724608362817,75.8499984741211,0.63379085
2015-01-22,0.0108832364798228,76.68000030517578,0.49783766
2015-01-23,0.0046838572163568,77.04000091552734,0.19566579
2015-01-26,0.0032398135904705,77.29000091552734,0.1252798
2015-01-27,-0.0217115994122342,75.62999725341797,-1.0909091
2015-01-28,0.0048803467344326,76.0,0.20524314
2015-01-29,-0.0238344406412697,74.20999908447266,-1.1943812
2015-01-30,0.0205395447444171,75.75,0.9685082
2015-02-02,-0.0267574491695493,73.75,-1.3368553
2015-02-03,0.0014904224681158,73.86000061035156,0.04001049
2015-02-04,0.0154500487727751,75.01000213623047,0.72043455
2015-02-05,0.0026627222045444,75.20999908447266,0.097151056
2015-02-06,-0.0128464109825556,74.25,-0.6587995
2015-02-09,-0.0108329166117024,73.44999694824219,-0.56065726
2015-02-10,0.0141942643144073,74.5,0.65922475
2015-02-11,0.0070888919025895,75.02999877929688,0.31289268
2015-02-12,0.0113968980851359,75.88999938964844,0.5228747
2015-02-13,-0.0051522591182601,75.5,-0.28376898
2015-02-17,-0.0055784201486226,75.08000183105469,-0.30454105
2015-02-18,0.004915908660081,75.44999694824219,0.2069765
2015-02-19,0.019685675859479,76.94999694824219,0.9268887
2015-02-20,0.0288204396621672,79.19999694824219,1.3721379
2015-02-23,-0.0104075025584723,78.37999725341797,-0.5399216
2015-02-24,-0.0035787204214733,78.0999984741211,-0.20707113
2015-02-25,0.0051085874802245,78.5,0.21636811
2015-02-26,0.0154218858686134,79.72000122070312,0.71906185
2015-02-27,-0.0138943557283601,78.62000274658203,-0.7098788
2015-03-02,-0.0012728282729496,78.5199966430664,-0.094676666
2015-03-03,0.0,78.5199966430664,-0.03263611
2015-03-04,0.0041939674017141,78.8499984741211,0.17178744
2015-03-05,0.0275189917770836,81.05000305175781,1.3087023
2015-03-06,-0.0151668892398324,79.83000183105469,-0.7719049
2015-03-09,-0.0151461255216672,78.62999725341797,-0.77089286
2015-03-10,-0.0138303420982858,77.55000305175781,-0.7067586
2015-03-11,-0.0037465440866542,77.26000213623047,-0.21525122
2015-03-12,0.0083779764590973,77.91000366210938,0.37572563
2015-03-13,-0.0029565334354247,77.68000030517578,-0.1767443
2015-03-16,-0.0041279688769016,77.36000061035156,-0.23384275
2015-03-17,0.0125884224565348,78.33999633789062,0.58095235
2015-03-18,0.010539134563874,79.16999816894531,0.4810654
2015-03-19,0.0228517386172346,81.0,1.0812098
2015-03-20,0.025234467504823,83.06999969482422,1.1973495
2015-03-23,0.0027649636312825,83.30000305175781,0.10213453
2015-03-24,0.0145395672216866,84.5199966430664,0.67605555
2015-03-25,-0.0191118875448363,82.91999816894531,-0.96419317
2015-03-26,-0.0094511643876075,82.13999938964844,-0.49330744
2015-03-27,0.0089686442741231,82.87999725341797,0.40451607
2015-03-30,-0.0056869121589372,82.41000366210938,-0.3098292
2015-03-31,-0.0024298951853787,82.20999908447266,-0.15107475
2015-04-01,-0.0164339769569358,80.87000274658203,-0.83366567
2015-04-02,0.0070236217095281,81.44000244140625,0.30971128
2015-04-06,-0.0078895794838579,80.80000305175781,-0.41719225
2015-04-07,0.0174215930201941,82.22000122070312,0.81653214
2015-04-08,-0.0046325194203348,81.83999633789062,-0.2584357
2015-04-09,-0.0015896947041656,81.70999908447266,-0.11012146
2015-04-10,0.0024447460444284,81.91000366210938,0.086526394
2015-04-13,0.0001220107030047,81.91999816894531,-0.02668903
2015-04-14,0.0063276466971429,82.44000244140625,0.27578786
2015-04-15,-0.0020643052596208,82.2699966430664,-0.13325506
2015-04-16,-0.0014596173193988,82.1500015258789,-0.10378119
2015-04-17,-0.0219058566587328,80.37000274658203,-1.1003776
2015-04-20,0.0107667040180338,81.23999786376953,0.4921576
2015-04-21,0.0279178596112986,83.54000091552734,1.3281442
2015-04-22,0.0013158756458844,83.6500015258789,0.031502675
2015-04-23,-0.0149346124610898,82.41000366210938,-0.7605833
2015-04-24,-0.0113492006548894,81.4800033569336,-0.5858221
2015-04-27,0.0018391752584568,81.62999725341797,0.057009496
2015-04-28,-0.0172992562096009,80.2300033569336,-0.8758414
2015-04-29,-0.0088890314735817,79.5199966430664,-0.46590784
2015-04-30,-0.0152055258076273,78.31999969482422,-0.77378815
2015-05-01,-0.0026848968895244,78.11000061035156,-0.16350411
2015-05-04,0.0066351736367583,78.62999725341797,0.29077742
2015-05-05,-0.018094764428753,77.22000122070312,-0.9146163
2015-05-06,-0.0022039052705882,77.05000305175781,-0.14005949
2015-05-07,0.0065971975231811,77.55999755859375,0.28892636
2015-05-08,0.0060415535878424,78.02999877929688,0.26184303
2015-05-11,-0.0012823607131526,77.93000030517578,-0.0951413
2015-05-12,-0.0147365565065604,76.79000091552734,-0.75092953
2015-05-13,0.0111371339804887,77.6500015258789,0.51021326
2015-05-14,0.0130502958205959,78.66999816894531,0.6034651
2015-05-15,0.0190122459544761,80.18000030517578,0.8940642
2015-05-18,0.0006234405864453,80.2300033569336,-0.0022481908
2015-05-19,0.003980595902546,80.55000305175781,0.16138723
2015-05-20,-0.0136244086448971,79.45999908447266,-0.6967209
2015-05-21,0.0077724190076946,80.08000183105469,0.34620935
2015-05-22,0.002120604137842,80.25,0.070726976
2015-05-26,-0.0146867405532494,79.08000183105469,-0.7485014
2015-05-27,0.004416113030237,79.43000030517578,0.18261534
2015-05-28,0.007150500186769,80.0,0.3158956
2015-05-29,-0.0140989591992541,78.87999725341797,-0.7198516
2015-06-01,-0.0027928619147818,78.66000366210938,-0.16876659
2015-06-02,0.0113766097395721,79.55999755859375,0.5218858
2015-06-03,0.021019397910429,81.25,0.9918973
2015-06-04,0.0031949171047198,81.51000213623047,0.123091444
2015-06-05,0.0,81.51000213623047,-0.03263611
2015-06-08,-0.0170754568011641,80.12999725341797,-0.8649329
2015-06-09,-0.0101599817092075,79.31999969482422,-0.5278568
2015-06-10,0.0186103902294759,80.80999755859375,0.8744768
2015-06-11,0.0067830692084962,81.36000061035156,0.29798618
2015-06-12,-0.00196854965776,81.19999694824219,-0.12858771
2015-06-15,-0.0140139613112271,80.06999969482422,-0.7157086
2015-06-16,0.0047345872316151,80.44999694824219,0.19813849
2015-06-17,0.0110020199520376,81.33999633789062,0.5036275
2015-06-18,0.0028236881143813,81.56999969482422,0.1049969
2015-06-19,0.0067200820254754,82.12000274658203,0.29491603
2015-06-22,0.0143869350850471,83.30999755859375,0.66861594
2015-06-23,0.0172551979216463,84.76000213623047,0.8084217
2015-06-24,0.0312434079640537,87.44999694824219,1.4902389
2015-06-25,0.004449769503102,87.83999633789062,0.18425582
2015-06-26,-0.0115647309101738,86.83000183105469,-0.59632754
2015-06-29,-0.0127493433126549,85.7300033569336,-0.65406823
2015-06-30,-0.0018681109841343,85.56999969482422,-0.12369211
2015-07-01,0.0106940247556829,86.48999786376953,0.4886151
2015-07-02,-0.0017358279069082,86.33999633789062,-0.117244326
2015-07-06,0.0005789735933702,86.38999938964844,-0.004415613
2015-07-07,-0.0135183973847548,85.2300033569336,-0.6915537
2015-07-08,0.0025778499266742,85.44999694824219,0.09301419
2015-07-09,0.0023378687377706,85.6500015258789,0.081316955
2015-07-10,0.0129916585322653,86.7699966430664,0.600607
2015-07-13,0.0188372665718176,88.41999816894531,0.88553524
2015-07-14,0.0138150493820483,89.6500015258789,0.64074093
2015-07-15,-0.0025688667427229,89.41999816894531,-0.15784855
2015-07-16,0.0039064560449503,89.7699966430664,0.15777348
2015-07-17,0.0303901869983984,92.54000091552734,1.448651
