Date,Log_Returns,Close_raw,Log_Returns_scaled
2014-05-06,-0.010134920150297,26.113000869750977,-0.5266353
2014-05-07,-0.0216198588480362,25.554500579833984,-1.0864375
2014-05-08,0.0065720676282244,25.722999572753903,0.2877015
2014-05-09,-0.0003498987457808,25.714000701904297,-0.049690977
2014-05-12,0.0253999205904919,26.375499725341797,1.205414
2014-05-13,0.0195048741964761,26.895000457763672,0.91807604
2014-05-14,-0.0089448889841034,26.655500411987305,-0.46863043
2014-05-15,-0.0147392664906269,26.26549911499023,-0.7510617
2014-05-16,-0.0033178238027283,26.17849922180176,-0.19435443
2014-05-19,0.0039839448787445,26.28300094604492,0.16155046
2014-05-20,0.0205424048304924,26.828500747680664,0.96864766
2014-05-21,0.0102718491246601,27.105499267578125,0.46803725
2014-05-22,0.0162658756039762,27.549999237060547,0.7601998
2014-05-23,0.0057367141172523,27.708499908447266,0.24698445
2014-05-27,0.0178486942356289,28.207500457763672,0.83735
2014-05-28,0.0102284291293866,28.497499465942383,0.46592087
2014-05-29,-0.0026352388929252,28.42250061035156,-0.16108367
2014-05-30,-0.0046904207787185,28.28949928283691,-0.26125795
2014-06-02,-0.0161964969724027,27.834999084472656,-0.8220904
2014-06-03,-0.0075187615634253,27.62649917602539,-0.39911777
2014-06-04,-0.007211056117312,27.42799949645996,-0.38411945
2014-06-05,0.011761574404746,27.752500534057617,0.54064983
2014-06-06,0.0081282865884435,27.979000091552734,0.36355513
2014-06-09,0.0100285189394014,28.26099967956543,0.4561768
2014-06-10,0.0016086909311225,28.306499481201172,0.04577516
2014-06-11,-0.0043370003468828,28.18400001525879,-0.2440314
2014-06-12,-0.0116522089025416,27.857500076293945,-0.6005914
2014-06-13,-0.0061753326508333,27.68600082397461,-0.33363593
2014-06-16,-0.0067408953544348,27.5,-0.36120275
2014-06-17,-0.0046105824565052,27.37350082397461,-0.25736642
2014-06-18,0.0074792084852517,27.57900047302246,0.3319176
2014-06-19,0.0091856972041516,27.833499908447266,0.41509572
2014-06-20,0.0048385538924043,27.9685001373291,0.20320605
2014-06-23,0.0073561510494147,28.174999237060547,0.3259195
2014-06-24,0.0099942897104916,28.45800018310547,0.4545084
2014-06-25,0.007177773596584,28.663000106811523,0.31722498
2014-06-26,0.0109988249423693,28.979999542236328,0.50347173
2014-06-27,0.0051969959651791,29.131000518798828,0.22067735
2014-06-30,0.0011492745697096,29.16449928283691,0.023382155
2014-07-01,0.0051301101120965,29.31450080871582,0.2174172
2014-07-02,0.0047983362179277,29.45549964904785,0.20124577
2014-07-03,-0.0001867019577429,29.450000762939453,-0.04173639
2014-07-07,-0.0018013294825624,29.39699935913086,-0.12043702
2014-07-08,-0.0239954571724649,28.700000762939453,-1.2022295
2014-07-09,0.005212856827798,28.850000381469727,0.22145045
2014-07-10,-0.0085284944590624,28.604999542236328,-0.44833443
2014-07-11,0.0147137954738522,29.02899932861328,0.6845479
2014-07-14,0.0104689687080934,29.33449935913086,0.47764534
2014-07-15,-0.0023549582875748,29.26549911499023,-0.14742215
2014-07-16,0.0084046106510934,29.512500762939453,0.37702382
2014-07-17,-0.0229639106369974,28.842500686645508,-1.1519496
2014-07-18,0.0240983372636869,29.54599952697754,1.1419718
2014-07-21,0.0059559747270916,29.72249984741211,0.2576717
2014-07-22,0.0080589356325907,29.96299934387207,0.3601748
2014-07-23,0.0034815610415858,30.0674991607666,0.13706313
2014-07-24,-0.0005821906987727,30.049999237060547,-0.06101341
2014-07-25,-0.0087737803609864,29.787500381469727,-0.46029022
2014-07-28,-0.0053183876316982,29.629499435424805,-0.29186645
2014-07-29,-0.0007090013064177,29.60849952697754,-0.067194454
2014-07-30,0.0008946366700496,29.635000228881836,0.010970525
2014-07-31,-0.0256682674320378,28.88400077819824,-1.2837662
2014-08-01,-0.0128575923272022,28.51499938964844,-0.65934455
2014-08-04,0.003430947198994,28.613000869750977,0.1345961
2014-08-05,-0.0034134223533445,28.51549911499023,-0.19901411
2014-08-06,-0.0050274206794883,28.372499465942383,-0.2776841
2014-08-07,0.0034832535051698,28.471500396728516,0.13714562
2014-08-08,-0.0007202840272989,28.451000213623047,-0.0677444
2014-08-11,0.0109760322487523,28.76499938964844,0.50236076
2014-08-12,-0.0094131492128471,28.495500564575195,-0.4914545
2014-08-13,0.0092393409273244,28.760000228881836,0.41771045
2014-08-14,0.0098952230891395,29.04599952697754,0.44967964
2014-08-15,-0.0002754431604926,29.038000106811523,-0.046061836
2014-08-18,0.0099203008463279,29.32749938964844,0.450902
2014-08-19,0.0133618948572869,29.722000122070312,0.6186531
2014-08-20,-0.0024254038654706,29.649999618530273,-0.15085582
2014-08-21,-0.0032091679759531,29.55500030517578,-0.18905829
2014-08-22,-0.0022017295361756,29.489999771118164,-0.13995343
2014-08-25,-0.000915998491657,29.46299934387207,-0.07728396
2014-08-26,-0.0030763722968324,29.372499465942383,-0.18258552
2014-08-27,-0.0112124902061126,29.045000076293945,-0.57915854
2014-08-28,-0.0052124241216862,28.893999099731445,-0.2867016
2014-08-29,0.0006228265942785,28.91200065612793,-0.0022781203
2014-09-02,0.0071684956044751,29.1200008392334,0.31677273
2014-09-03,0.0070151684079164,29.325000762939453,0.30929923
2014-09-04,0.0069662984520738,29.530000686645508,0.3069172
2014-09-05,0.0049824562249469,29.677499771118164,0.21022019
2014-09-08,0.0075027182912484,29.900999069213867,0.3330635
2014-09-09,-0.0126883959315998,29.52400016784668,-0.65109754
2014-09-10,-0.0056724669491787,29.35700035095215,-0.3091251
2014-09-11,-0.0018752560023718,29.302000045776367,-0.124040365
2014-09-12,-0.0047207178701474,29.163999557495117,-0.26273468
2014-09-15,-0.0108077292425003,28.850500106811523,-0.5594295
2014-09-16,0.0068051145583684,29.04750061035156,0.2990607
2014-09-17,0.0105645432630233,29.356000900268555,0.48230386
2014-09-18,0.0099988349463312,29.650999069213867,0.4547299
2014-09-19,0.007961258087042,29.88800048828125,0.3554138
2014-09-22,-0.0077926079042982,29.6560001373291,-0.41246563
2014-09-23,-0.0048675396558886,29.511999130249023,-0.2698911
2014-09-24,0.0001016571900057,29.51499938964844,-0.027681107
2014-09-25,-0.0094635742753675,29.23699951171875,-0.49391237
2014-09-26,0.0004445599399489,29.25,-0.0109672425
2014-09-29,-0.0058804784736366,29.078500747680664,-0.31926405
2014-09-30,0.0050254252067594,29.225000381469727,0.21231459
2014-10-01,-0.0111483560211341,28.900999069213867,-0.57603246
2014-10-02,-0.006891958668777,28.70249938964844,-0.36856592
2014-10-03,0.0163279463010895,29.174999237060547,0.76322526
2014-10-06,0.0032509643209739,29.270000457763672,0.12582332
2014-10-07,-0.0194917953814032,28.704999923706055,-0.9827108
2014-10-08,-0.0113161806246357,28.381999969482425,-0.5842126
2014-10-09,0.0024457407774664,28.451499938964844,0.08657489
2014-10-10,-0.0249470329638437,27.750499725341797,-1.2486115
2014-10-13,-0.0192467313323174,27.221500396728516,-0.97076577
2014-10-14,0.0001285660123609,27.225000381469727,-0.02636951
2014-10-15,-0.0299765522426121,26.42099952697754,-1.4937618
2014-10-16,-0.0065884045281865,26.247499465942383,-0.35377
2014-10-17,-0.0125365722912848,25.920499801635746,-0.6436973
