Date,Log_Returns,Close_raw,Log_Returns_scaled
2018-08-06,-0.0014173949939757,90.9459991455078,-0.10172318
2018-08-07,0.0149244726590298,92.3134994506836,0.6948167
2018-08-08,0.0044477198681964,92.7249984741211,0.18415593
2018-08-09,0.0123153564961198,93.8740005493164,0.56764245
2018-08-10,0.0003887330836505,93.9104995727539,-0.0136883715
2018-08-13,0.0081975772939145,94.68350219726562,0.36693254
2018-08-14,0.0033371178071618,95.0,0.13002264
2018-08-15,-0.0160277401858139,93.489501953125,-0.81386477
2018-08-16,0.0073321254513405,94.17749786376952,0.32474846
2018-08-17,-0.014977162839846,92.77749633789062,-0.7626572
2018-08-20,0.0056481626966689,93.3030014038086,0.24266824
2018-08-21,0.004464641334429,93.72049713134766,0.1849807
2018-08-22,0.0011890389675568,93.83200073242188,0.025320366
2018-08-23,0.0127708757901996,95.03800201416016,0.58984554
2018-08-24,0.0009359965637842,95.1269989013672,0.012986502
2018-08-27,0.0035363510815114,95.46399688720705,0.13973372
2018-08-28,0.0101822615594179,96.44100189208984,0.46367055
2018-08-29,0.0103771840360857,97.4469985961914,0.47317156
2018-08-30,0.0192900268366913,99.34500122070312,0.9076038
2018-08-31,0.0089387242037356,100.23699951171876,0.4030577
2018-09-04,0.0041117901497455,100.6500015258789,0.16778193
2018-09-05,-0.0115468089660893,99.49449920654295,-0.595454
2018-09-06,-0.0278635253120755,96.760498046875,-1.3907679
2018-09-07,0.0011052355042019,96.86750030517578,0.021235595
2018-09-10,-0.0030138426141668,96.57599639892578,-0.17953767
2018-09-11,-0.0075457722857107,95.8499984741211,-0.4004343
2018-09-12,0.0234271656094864,98.12200164794922,1.1092575
2018-09-13,0.0099329730469783,99.10150146484376,0.4515197
2018-09-14,-0.0115751669018806,97.96099853515624,-0.5968362
2018-09-17,-0.0373409152423778,94.37049865722656,-1.8527178
2018-09-18,0.0147418897368736,95.77200317382812,0.68591726
2018-09-19,-0.0055178517936056,95.24500274658205,-0.3015888
2018-09-20,0.0142556159929153,96.6125030517578,0.6622152
2018-09-21,-0.0113201547140256,95.5250015258789,-0.5844064
2018-09-24,-0.0241039507826465,93.25,-1.2075177
2018-09-25,0.0388339323766232,96.94249725341795,1.8602184
2018-09-26,0.0116246607042635,98.07599639892578,0.5339764
2018-09-27,0.0137011786038265,99.4290008544922,0.63519067
2018-09-28,0.0039547679127032,99.822998046875,0.16012831
2018-10-01,0.0035699728544038,100.18000030517578,0.14137253
2018-10-02,-0.0190615605894227,98.28849792480467,-0.9617401
2018-10-03,-0.0081520586277025,97.4905014038086,-0.4299861
2018-10-04,-0.027684966996378,94.82849884033205,-1.3820646
2018-10-05,-0.0179501169926975,93.1415023803711,-0.9075659
2018-10-08,-0.0174203361111006,91.53299713134766,-0.88174313
2018-10-09,0.0117623522484072,92.61599731445312,0.5406878
2018-10-10,-0.0543062931211971,87.72049713134766,-2.6796489
2018-10-11,-0.0403077087315942,84.25499725341797,-1.9973259
2018-10-12,0.0335132378473891,87.12650299072266,1.6008756
2018-10-15,-0.0047745796870393,86.71150207519531,-0.26536003
2018-10-16,0.0156305615795716,88.07749938964844,0.72923315
2018-10-17,0.0254738983557238,90.3499984741211,1.2090199
2018-10-18,-0.0218925481209237,88.39350128173828,-1.099729
2018-10-19,-0.0084468232527654,87.6500015258789,-0.44435358
2018-10-22,0.0017099066231161,87.80000305175781,0.050708648
2018-10-23,-0.0242087454051746,85.69999694824219,-1.2126256
2018-10-24,-0.0340865861454415,82.8280029296875,-1.6940942
2018-10-25,0.02117399671958,84.60050201416016,0.99943286
2018-10-26,-0.0540403024747436,80.1500015258789,-2.666684
2018-10-29,-0.0697506858225564,74.75,-3.4324439
2018-10-30,-0.0125465972158803,73.81800079345703,-0.64418596
2018-10-31,0.0583637378581037,78.25450134277344,2.812146
2018-11-01,0.0210847694823483,79.9219970703125,0.9950837
