fold_id,interval,source,p,q,threshold_base,cost_mult,thr_mult,test_sharpe,test_mdd,test_turnover
347,10,GA+BO_knee,4,1,0.5999999807303626,0.5,0.8,1.486103449800677,0.09628067556493217,138.84441498283377
347,10,GA+BO_knee,4,1,0.5999999807303626,0.5,1.0,1.4861034498006773,0.07766832122392286,111.07553244908173
347,10,GA+BO_knee,4,1,0.5999999807303626,0.5,1.2,1.4861034498006773,0.0650838253000571,92.56294396468734
347,10,GA+BO_knee,4,1,0.5999999807303626,1.0,0.8,1.3935121589315869,0.09985072287701595,138.84441498283377
347,10,GA+BO_knee,4,1,0.5999999807303626,1.0,1.0,1.3935121589315866,0.08042809121434692,111.07553244908173
347,10,GA+BO_knee,4,1,0.5999999807303626,1.0,1.2,1.3935121589315866,0.0673276815825404,92.56294396468734
347,10,GA+BO_knee,4,1,0.5999999807303626,1.5,0.8,1.3008548279347862,0.1036009542246197,138.84441498283377
347,10,GA+BO_knee,4,1,0.5999999807303626,1.5,1.0,1.3008548279347862,0.08349258861370136,111.07553244908173
347,10,GA+BO_knee,4,1,0.5999999807303626,1.5,1.2,1.300854827934786,0.06991757792788823,92.56294396468734
