turnover_series,rolling_mean
1.0,
0.9144922435290882,
0.38229583484929536,
0.20514992256988235,
0.021347458589938362,
0.039849355184886304,
0.009511161017361047,
0.00020834550187098788,
0.0024158827637102975,
0.0038602619701387786,
0.0034843625659229938,
0.0028946281769075544,
0.00256604513457126,
0.0023503393168519127,
0.0021432725130250407,
0.001943016048935542,
0.001762191678980618,
0.0016013756410102609,
0.0014568620812742683,
0.0013261426417651156,
0.31331013377936423,1.665125048888446
0.11245705315769661,1.1579576506928442
0.13764449322937156,0.7140446505215774
0.3003143742067509,0.6671981015829807
0.04832937313601848,0.5775863590493441
0.039216179547415186,0.5877970567393309
0.011101850961285575,0.5713699114687019
0.01814418338728996,0.5763030671086612
0.010955183274753089,0.5824441172645938
0.007477782956128443,0.5853366316602615
0.006965741913421808,0.5871111916278517
0.006613345839172613,0.5888991820697087
0.005956445175469671,0.5906487917831728
0.005300861472742224,0.5922115439764133
0.004762019510777038,0.5935896469443702
0.0043063751191319,0.5948257055764314
0.0039012747183245766,0.5959447105303679
0.0035379884909829684,0.5969594515657979
0.0032136316728479386,0.597880740726848
0.0029239028201981654,0.5987190497205188
0.44557390206521474,0.8525749122482044
0.0,0.6735405500885676
0.46317647649552973,0.873951649138758
0.11363207869696679,0.8602302694059553
0.08404740278041911,0.736649142876623
0.03600544608189571,0.7296068988456957
0.0019347543040415527,0.7083032272780536
0.0036236883443308,0.7040299914969366
0.0010819284012293373,0.6942801315049019
0.002160245600374755,0.6892544528338284
0.0015927810264003694,0.6858915945882698
0.0011880992722839157,0.6825900845076194
0.001058743423495212,0.6794160259843751
0.0009780477298577672,0.6765712274440255
0.000880861016601564,0.6740455128976595
0.0007834648842517389,0.6717720531110734
0.0006973786291445405,0.6697097694025094
0.0006219530790669836,0.6678358713229335
0.0005546600600321305,0.666131112219533
0.0004943116587479146,0.6645772150686187
0.4502216741970678,0.9201759415696875
1.4295515296849337,1.482448871638098
0.502979311877818,1.7698656212825654
0.34596226413871434,1.7028860713643854
0.021988975707030678,1.6505185839415644
0.03398743031193596,1.6219128853881457
0.0063868728724476576,1.6049879864113183
0.006833442690084346,1.6077872369176283
0.006180965493844781,1.609248538145922
0.004120607675499266,1.6109849263026477
0.003484284253792491,1.6117415198188865
0.0033647316832697283,1.6127540630513832
0.003197129213453609,1.613902080160623
0.0029645535542489054,1.6149911145210538
0.0027339381695586917,1.6159944804865969
0.002522998207435123,1.6169328445956448
0.0023274592894457213,1.6178151271128982
0.002143980545185109,1.6186417567792075
0.001972079156431328,1.619413257394844
0.0018117400491446944,1.620131588817194
0.5553373711643605,1.9371847656775447
0.7846597787376508,2.128292253986449
0.10713300140388266,1.3726245235401335
0.1509695127980249,1.1714760669231095
0.0251636979046434,0.9881626005036402
0.0028227921084655327,0.9772104955901744
0.003201727576501834,0.9596186654556405
0.0065511225071425705,0.9597125223897522
0.006271677202205228,0.9593915135395356
0.005569444230657861,0.9590420728177144
0.005131733723381049,0.9596198591307896
0.004793788068878868,0.9603681470251247
0.004463193140553989,0.9609958392864301
0.004138761777807587,0.9615339150374894
0.003829361349344529,0.9620280909204014
0.0035371402843533684,0.9624870635574267
0.0032618568365815337,0.9629092684883673
0.003003241827387315,0.9632954299386198
0.0027610727629485687,0.9636480540630561
0.002535001548675364,0.9639697240014812
0.08728937090778388,1.012814084492132
0.32965118693422035,0.8838505506463378
0.3105837056621481,0.6129499374603363
0.1061819592712211,0.6124064848131012
0.012812364334385484,0.5334595428338786
0.025914261842480912,0.5338884365126428
0.01628368965207172,0.5415803779661321
0.010639536767028113,0.5458305546464329
0.008710989135620406,0.5470647641484202
0.0077057158245064095,0.5478842147897351
0.006768282898084177,0.5485692654568359
0.005889057390731756,0.5490020218381793
0.005126490781013238,0.5491921376736846
0.0044799223161968715,0.5492016972026234
0.003928150646990813,0.5490813479850137
0.0034529050234620717,0.5488662300845094
0.0030412602359843888,0.54858287005687
0.0026834255293991527,0.5482523378813373
0.0023714247299408964,0.5478912995399393
0.0020986212524408687,0.5475127558196492
0.44978641856034524,0.8030849941120319
0.46262134854449194,1.0175604099044366
0.10941304291237963,0.891710041891956
0.03213286583585884,0.7325952762769337
0.025249996164006916,0.6863484402156685
0.009098539573486164,0.6842262546380117
0.005535339961987185,0.6725811564205867
0.005552879131657473,0.6664492646946358
0.005200504390415084,0.6633412461937138
0.004531267633356539,0.6609528339067059
0.003920923165701917,0.658790095244532
0.0034252846370019796,0.6568798105239136
0.0030071646741695046,0.6552330146858782
0.0026441220416328903,0.6538145182633751
0.0023275480479182376,0.6525845901100732
0.002051557211227517,0.6515122510039226
0.0018105458938351138,0.6505737600727073
0.0015995714017441598,0.6497499378817128
0.0014145003779437726,0.6490248377951668
0.0012518705131604468,0.648385092528435
0.38117599311512773,0.8650007335928276
0.18950551960083062,0.7162687913302477
0.12565522175912558,0.5237167188814671
0.009625087591694448,0.46669503012678976
0.005106374412577441,0.45125132074205754
0.0009067045182742373,0.4373408683730674
0.0022629261947001433,0.4334348035851897
0.0030878374583548363,0.43203623072597125
0.0029309041063204644,0.4305379592829215
0.002570341908768148,0.429035009293409
0.002237180127140359,0.42772410214699974
0.0019600154735837094,0.4266035834657893
0.0017261520261203644,0.42563265054528554
0.0015239961698727544,0.42478512568568744
0.0013470521890890375,0.4240439429128052
0.001191490513539284,0.4233947671788744
0.0010545206938071816,0.4228250320260628
0.0009338105466799584,0.422324040399117
0.0008273348007640235,0.4218827623414141
0.0007333310003977411,0.421493522697102
0.5976331146998688,0.7622828050895067
0.9407927579298058,1.0820638135550371
0.07194143785448537,1.0148843382714112
0.1491116249137665,1.0282879972169203
0.03509889091060914,1.0428444562563004
0.004889581851994285,1.0427205747931099
0.007385124546268607,1.0464225290948206
0.009563136286642737,1.050594077718788
0.008614010792262095,1.0537518910524493
0.00715899672556386,1.0561679439777314
0.006068402309288956,1.0581668356351719
0.0052495006557035095,1.0598881616514935
0.0045658291503182236,1.061377198038199
0.003975034322107662,1.062662273635906
0.003465920911103204,1.0637719449166094
0.0030280946053123925,1.0647325405830224
0.0026504639096566196,1.065566239666518
0.002323500614607399,1.0662913710498323
0.00203954523017269,1.0669232194403997
0.0017923489005826632,1.0674746560688675
0.3289214444904459,1.2550107209203236
0.19245189452832268,1.0234785951080116
0.21680824017828593,0.6097731563928573
0.022280775561310362,0.5813956350824717
0.028196251263144068,0.5123011358535445
0.002495051053609032,0.4936703702209731
0.0040794448616936485,0.4932074347979441
0.0025101300933685344,0.4904217236820012
0.0012207436901502389,0.48565464219829124
0.0009541164597074436,0.4812775597225457
0.0009173896447773888,0.47771092710495344
0.0008338182726337351,0.4747197362268647
0.0007263894574295326,0.47213510125642255
0.0006305306023829393,0.46988635922903094
0.0005504446906687832,0.4679294508682087
0.00048169045527690635,0.4662241763220222
0.00042155170961233335,0.4647347232387651
0.00036888131592149875,0.4634309617566307
0.0003228459190658395,0.46228773050203553
0.00028262430794512294,0.46128377568933404
0.3705886583091791,0.6720245239228176
1.2897189282706827,1.2210516575115247
0.6162464712413789,1.4632199870618423
0.3464565517997758,1.537304736559837
0.011345812426822866,1.5310561861972722
0.036789710987632285,1.5359667346112653
0.009741683749147745,1.5401076675801448
0.0021285597729984174,1.53899287610089
0.0018011188376902965,1.5385877268119317
0.00034052439117326916,1.5380847443553733
1.3907080870012578e-05,1.53754748185318
8.702128355919658e-05,1.5370729856467698
0.00012653573151721886,1.5366688241947033
0.00011417583089934347,1.5363189878366863
9.507260538399454e-05,1.5360130118384008
8.176176382412859e-05,1.535745193023061
7.185067628689978e-05,1.5355109988636384
6.318377248537566e-05,1.5353062171852798
5.5390982579117676e-05,1.5351270798519412
4.851264242122788e-05,1.5349703179795737
0.9098192285583773,2.054705520408392
1.2669931007261739,2.5669366303609604
0.05982030486789447,1.864137416987938
0.40608683553971225,1.7440461965869858
0.05964869646844284,1.58015599354051
0.04214153245478247,1.5977535478422014
0.026429931576768984,1.5918336738931362
0.006370771637755679,1.5899074384009122
0.0015509145212229125,1.5895773553998982
0.002444256055102012,1.5899448623812757
0.003115062936448143,1.5915303129785758
0.0029355154681979245,1.5931998034856203
0.002531752317846525,1.5945967926480702
0.002197954506932609,1.595780460519736
0.0019418937891896304,1.5968248707816162
0.0017230416617478594,1.5977551388138242
0.001525056310469286,1.598579878554764
